zone	zone_name	target_name	target_identity	tx	tz	ty	edge_id	from_zone	from_zone_name	sx	sz	sy	mission_step_ids	status	waypoints	start_snap	end_snap	start_valid	end_valid
153	The Boyahda Tree	Old Goobbue	camp:v1:153:old-goobbue:0c1b89acc447437a38e3	39.273	116.971	8.700	811676794	154	Dragon's Aery	-140.008	202.715	3.787	mission:Windurst:23:step-012,mission:Windurst:23:step-015	mesh-no-path	1	198.791	0.000	1	1
153	The Boyahda Tree	Old Goobbue	camp:v1:153:old-goobbue:0c1b89acc447437a38e3	39.273	116.971	8.700	812463482	202	Cloister of Storms	93.262	-220.303	-16.609	mission:Windurst:23:step-012,mission:Windurst:23:step-015	mesh-connected	39	1.965	0.000	1	1
153	The Boyahda Tree	Old Goobbue	camp:v1:153:old-goobbue:0c1b89acc447437a38e3	39.273	116.971	8.700	846017914	202	Cloister of Storms	4.992	-340.571	6.323	mission:Windurst:23:step-012,mission:Windurst:23:step-015	mesh-no-path	1	458.831	0.000	1	1
153	The Boyahda Tree	Old Goobbue	camp:v1:153:old-goobbue:86a3ea776794b226deac	152.720	-10.498	8.839	845427578	121	The Sanctuary of Zi'Tah	397.158	-59.985	3.590	mission:Windurst:23:step-012,mission:Windurst:23:step-015	mesh-connected	51	1.814	0.000	1	1
153	The Boyahda Tree	Old Goobbue	camp:v1:153:old-goobbue:86a3ea776794b226deac	152.720	-10.498	8.839	878982010	121	The Sanctuary of Zi'Tah	338.298	75.195	-5.135	mission:Windurst:23:step-012,mission:Windurst:23:step-015	mesh-connected	36	1.533	0.000	1	1
153	The Boyahda Tree	Old Goobbue	camp:v1:153:old-goobbue:86a3ea776794b226deac	152.720	-10.498	8.839	811676794	154	Dragon's Aery	-140.008	202.715	3.787	mission:Windurst:23:step-012,mission:Windurst:23:step-015	mesh-no-path	1	362.181	0.000	1	1
153	The Boyahda Tree	Old Goobbue	camp:v1:153:old-goobbue:86a3ea776794b226deac	152.720	-10.498	8.839	812463482	202	Cloister of Storms	93.262	-220.303	-16.609	mission:Windurst:23:step-012,mission:Windurst:23:step-015	mesh-connected	51	1.965	0.000	1	1
153	The Boyahda Tree	Old Goobbue	camp:v1:153:old-goobbue:86a3ea776794b226deac	152.720	-10.498	8.839	846017914	202	Cloister of Storms	4.992	-340.571	6.323	mission:Windurst:23:step-012,mission:Windurst:23:step-015	mesh-no-path	1	361.633	0.000	1	1
153	The Boyahda Tree	Old Goobbue	camp:v1:153:old-goobbue:ba93ad90aabe2e2b80bf	-85.590	83.549	8.719	845427578	121	The Sanctuary of Zi'Tah	397.158	-59.985	3.590	mission:Windurst:23:step-012,mission:Windurst:23:step-015	mesh-connected	76	1.814	0.000	1	1
153	The Boyahda Tree	Old Goobbue	camp:v1:153:old-goobbue:ba93ad90aabe2e2b80bf	-85.590	83.549	8.719	878982010	121	The Sanctuary of Zi'Tah	338.298	75.195	-5.135	mission:Windurst:23:step-012,mission:Windurst:23:step-015	mesh-connected	61	1.533	0.000	1	1
153	The Boyahda Tree	Old Goobbue	camp:v1:153:old-goobbue:ba93ad90aabe2e2b80bf	-85.590	83.549	8.719	811676794	154	Dragon's Aery	-140.008	202.715	3.787	mission:Windurst:23:step-012,mission:Windurst:23:step-015	mesh-no-path	1	131.096	0.000	1	1
153	The Boyahda Tree	Old Goobbue	camp:v1:153:old-goobbue:ba93ad90aabe2e2b80bf	-85.590	83.549	8.719	812463482	202	Cloister of Storms	93.262	-220.303	-16.609	mission:Windurst:23:step-012,mission:Windurst:23:step-015	mesh-connected	23	1.965	0.000	1	1
153	The Boyahda Tree	Old Goobbue	camp:v1:153:old-goobbue:ba93ad90aabe2e2b80bf	-85.590	83.549	8.719	846017914	202	Cloister of Storms	4.992	-340.571	6.323	mission:Windurst:23:step-012,mission:Windurst:23:step-015	mesh-no-path	1	433.692	0.000	1	1
158	Upper Delkfutt's Tower	Mimas	camp:v1:158:mimas:c5f1a04c9117097dc0bd	-293.419	53.648	-144.070	811938938	158	Upper Delkfutt's Tower	12.098	27.683	-105.408	mission:San d'Oria:13:step-039	mesh-no-path	1	309.046	0.000	1	1
158	Upper Delkfutt's Tower	Mimas	camp:v1:158:mimas:c5f1a04c9117097dc0bd	-293.419	53.648	-144.070	845493370	158	Upper Delkfutt's Tower	-291.555	27.636	-109.008	mission:San d'Oria:13:step-039	mesh-no-path	1	43.697	0.000	1	1
158	Upper Delkfutt's Tower	Mimas	camp:v1:158:mimas:c5f1a04c9117097dc0bd	-293.419	53.648	-144.070	879047802	158	Upper Delkfutt's Tower	251.863	27.592	-40.981	mission:San d'Oria:13:step-039	mesh-no-path	1	555.553	0.000	1	1
158	Upper Delkfutt's Tower	Mimas	camp:v1:158:mimas:c5f1a04c9117097dc0bd	-293.419	53.648	-144.070	912602234	158	Upper Delkfutt's Tower	27.719	28.094	-45.196	mission:San d'Oria:13:step-039	mesh-no-path	1	336.985	0.000	1	1
159	Temple of Uggalepih	Bonze Marberry	camp:v1:159:bonze-marberry:dac11097780370bcd714	340.103	222.666	-0.001	1667707770	124	Yhoator Jungle	179.986	41.971	-9.694	mission:Windurst:20:step-017,mission:Windurst:20:step-022,mission:Windurst:20:step-023,mission:Windurst:20:step-025	mesh-no-path	1	241.624	0.000	1	1
159	Temple of Uggalepih	Bonze Marberry	camp:v1:159:bonze-marberry:dac11097780370bcd714	340.103	222.666	-0.001	1701262202	124	Yhoator Jungle	59.996	81.988	-9.598	mission:Windurst:20:step-017,mission:Windurst:20:step-022,mission:Windurst:20:step-023,mission:Windurst:20:step-025	mesh-no-path	1	313.596	0.000	1	1
159	Temple of Uggalepih	Bonze Marberry	camp:v1:159:bonze-marberry:dac11097780370bcd714	340.103	222.666	-0.001	1734816634	124	Yhoator Jungle	-59.956	81.957	-9.725	mission:Windurst:20:step-017,mission:Windurst:20:step-022,mission:Windurst:20:step-023,mission:Windurst:20:step-025	mesh-no-path	1	424.194	0.000	1	1
159	Temple of Uggalepih	Bonze Marberry	camp:v1:159:bonze-marberry:dac11097780370bcd714	340.103	222.666	-0.001	1768371066	124	Yhoator Jungle	238.951	179.998	-9.730	mission:Windurst:20:step-017,mission:Windurst:20:step-022,mission:Windurst:20:step-023,mission:Windurst:20:step-025	mesh-no-path	1	110.213	0.000	1	1
159	Temple of Uggalepih	Bonze Marberry	camp:v1:159:bonze-marberry:dac11097780370bcd714	340.103	222.666	-0.001	1801925498	124	Yhoator Jungle	198.942	300.020	-17.706	mission:Windurst:20:step-017,mission:Windurst:20:step-022,mission:Windurst:20:step-023,mission:Windurst:20:step-025	mesh-connected	15	1.506	0.000	1	1
159	Temple of Uggalepih	Bonze Marberry	camp:v1:159:bonze-marberry:dac11097780370bcd714	340.103	222.666	-0.001	812070010	160	Den of Rancor	432.013	216.472	5.353	mission:Windurst:20:step-017,mission:Windurst:20:step-022,mission:Windurst:20:step-023,mission:Windurst:20:step-025	mesh-connected	14	1.834	0.000	1	1
159	Temple of Uggalepih	Bonze Marberry	camp:v1:159:bonze-marberry:dac11097780370bcd714	340.103	222.666	-0.001	845624442	160	Den of Rancor	8.340	15.884	5.039	mission:Windurst:20:step-017,mission:Windurst:20:step-022,mission:Windurst:20:step-023,mission:Windurst:20:step-025	mesh-no-path	1	390.961	0.000	1	1
159	Temple of Uggalepih	Bonze Marberry	camp:v1:159:bonze-marberry:dac11097780370bcd714	340.103	222.666	-0.001	879178874	160	Den of Rancor	-231.602	-103.515	5.049	mission:Windurst:20:step-017,mission:Windurst:20:step-022,mission:Windurst:20:step-023,mission:Windurst:20:step-025	mesh-no-path	1	658.230	0.000	1	1
159	Temple of Uggalepih	Bonze Marberry	camp:v1:159:bonze-marberry:dac11097780370bcd714	340.103	222.666	-0.001	912733306	160	Den of Rancor	-16.737	31.905	5.220	mission:Windurst:20:step-017,mission:Windurst:20:step-022,mission:Windurst:20:step-023,mission:Windurst:20:step-025	mesh-no-path	1	404.663	0.000	1	1
159	Temple of Uggalepih	Bonze Marberry	camp:v1:159:bonze-marberry:dac11097780370bcd714	340.103	222.666	-0.001	812266618	163	Sacrificial Chamber	-231.701	64.605	3.273	mission:Windurst:20:step-017,mission:Windurst:20:step-022,mission:Windurst:20:step-023,mission:Windurst:20:step-025	mesh-no-path	1	593.257	0.000	1	1
159	Temple of Uggalepih	Geomagnetic Fount	object:v1:159:17429034	-103.000	-16.000	0.000	1667707770	124	Yhoator Jungle	179.986	41.971	-9.694	mission:San d'Oria:22:step-014	mesh-no-path	1	289.025	0.000	1	1
159	Temple of Uggalepih	Geomagnetic Fount	object:v1:159:17429034	-103.000	-16.000	0.000	1701262202	124	Yhoator Jungle	59.996	81.988	-9.598	mission:San d'Oria:22:step-014	mesh-no-path	1	190.424	0.000	1	1
159	Temple of Uggalepih	Geomagnetic Fount	object:v1:159:17429034	-103.000	-16.000	0.000	1734816634	124	Yhoator Jungle	-59.956	81.957	-9.725	mission:San d'Oria:22:step-014	mesh-connected	14	1.266	0.000	1	1
159	Temple of Uggalepih	Geomagnetic Fount	object:v1:159:17429034	-103.000	-16.000	0.000	1768371066	124	Yhoator Jungle	238.951	179.998	-9.730	mission:San d'Oria:22:step-014	mesh-no-path	1	394.259	0.000	1	1
159	Temple of Uggalepih	Geomagnetic Fount	object:v1:159:17429034	-103.000	-16.000	0.000	1801925498	124	Yhoator Jungle	198.942	300.020	-17.706	mission:San d'Oria:22:step-014	mesh-no-path	1	437.437	0.000	1	1
159	Temple of Uggalepih	Geomagnetic Fount	object:v1:159:17429034	-103.000	-16.000	0.000	812070010	160	Den of Rancor	432.013	216.472	5.353	mission:San d'Oria:22:step-014	mesh-no-path	1	583.362	0.000	1	1
159	Temple of Uggalepih	Geomagnetic Fount	object:v1:159:17429034	-103.000	-16.000	0.000	845624442	160	Den of Rancor	8.340	15.884	5.039	mission:San d'Oria:22:step-014	mesh-no-path	1	115.925	0.000	1	1
159	Temple of Uggalepih	Geomagnetic Fount	object:v1:159:17429034	-103.000	-16.000	0.000	879178874	160	Den of Rancor	-231.602	-103.515	5.049	mission:San d'Oria:22:step-014	mesh-no-path	1	155.637	0.000	1	1
159	Temple of Uggalepih	Geomagnetic Fount	object:v1:159:17429034	-103.000	-16.000	0.000	912733306	160	Den of Rancor	-16.737	31.905	5.220	mission:San d'Oria:22:step-014	mesh-connected	32	1.847	0.000	1	1
159	Temple of Uggalepih	Geomagnetic Fount	object:v1:159:17429034	-103.000	-16.000	0.000	812266618	163	Sacrificial Chamber	-231.701	64.605	3.273	mission:San d'Oria:22:step-014	mesh-no-path	1	151.894	0.000	1	1
159	Temple of Uggalepih	Granite Door	object:v1:159:17428911	340.000	331.656	-1.899	1667707770	124	Yhoator Jungle	179.986	41.971	-9.694	mission:Windurst:20:step-031	mesh-no-path	1	331.033	0.000	1	1
159	Temple of Uggalepih	Granite Door	object:v1:159:17428911	340.000	331.656	-1.899	1701262202	124	Yhoator Jungle	59.996	81.988	-9.598	mission:Windurst:20:step-031	mesh-no-path	1	375.227	0.000	1	1
159	Temple of Uggalepih	Granite Door	object:v1:159:17428911	340.000	331.656	-1.899	1734816634	124	Yhoator Jungle	-59.956	81.957	-9.725	mission:Windurst:20:step-031	mesh-no-path	1	471.567	0.000	1	1
159	Temple of Uggalepih	Granite Door	object:v1:159:17428911	340.000	331.656	-1.899	1768371066	124	Yhoator Jungle	238.951	179.998	-9.730	mission:Windurst:20:step-031	mesh-no-path	1	182.407	0.000	1	1
159	Temple of Uggalepih	Granite Door	object:v1:159:17428911	340.000	331.656	-1.899	1801925498	124	Yhoator Jungle	198.942	300.020	-17.706	mission:Windurst:20:step-031	mesh-connected	24	1.506	0.000	1	1
159	Temple of Uggalepih	Granite Door	object:v1:159:17428911	340.000	331.656	-1.899	812070010	160	Den of Rancor	432.013	216.472	5.353	mission:Windurst:20:step-031	mesh-connected	33	1.834	0.000	1	1
159	Temple of Uggalepih	Granite Door	object:v1:159:17428911	340.000	331.656	-1.899	845624442	160	Den of Rancor	8.340	15.884	5.039	mission:Windurst:20:step-031	mesh-no-path	1	457.994	0.000	1	1
159	Temple of Uggalepih	Granite Door	object:v1:159:17428911	340.000	331.656	-1.899	879178874	160	Den of Rancor	-231.602	-103.515	5.049	mission:Windurst:20:step-031	mesh-no-path	1	718.436	0.000	1	1
159	Temple of Uggalepih	Granite Door	object:v1:159:17428911	340.000	331.656	-1.899	912733306	160	Den of Rancor	-16.737	31.905	5.220	mission:Windurst:20:step-031	mesh-no-path	1	466.007	0.000	1	1
159	Temple of Uggalepih	Granite Door	object:v1:159:17428911	340.000	331.656	-1.899	812266618	163	Sacrificial Chamber	-231.701	64.605	3.273	mission:Windurst:20:step-031	mesh-no-path	1	631.019	0.000	1	1
159	Temple of Uggalepih	Granite Door	object:v1:159:17428945	390.000	266.250	-1.791	1667707770	124	Yhoator Jungle	179.986	41.971	-9.694	mission:Windurst:20:step-031	mesh-no-path	1	307.359	0.000	1	1
159	Temple of Uggalepih	Granite Door	object:v1:159:17428945	390.000	266.250	-1.791	1701262202	124	Yhoator Jungle	59.996	81.988	-9.598	mission:Windurst:20:step-031	mesh-no-path	1	378.042	0.000	1	1
159	Temple of Uggalepih	Granite Door	object:v1:159:17428945	390.000	266.250	-1.791	1734816634	124	Yhoator Jungle	-59.956	81.957	-9.725	mission:Windurst:20:step-031	mesh-no-path	1	486.300	0.000	1	1
159	Temple of Uggalepih	Granite Door	object:v1:159:17428945	390.000	266.250	-1.791	1768371066	124	Yhoator Jungle	238.951	179.998	-9.730	mission:Windurst:20:step-031	mesh-no-path	1	174.121	0.000	1	1
159	Temple of Uggalepih	Granite Door	object:v1:159:17428945	390.000	266.250	-1.791	1801925498	124	Yhoator Jungle	198.942	300.020	-17.706	mission:Windurst:20:step-031	mesh-connected	21	1.506	0.000	1	1
159	Temple of Uggalepih	Granite Door	object:v1:159:17428945	390.000	266.250	-1.791	812070010	160	Den of Rancor	432.013	216.472	5.353	mission:Windurst:20:step-031	mesh-connected	10	1.834	0.000	1	1
159	Temple of Uggalepih	Granite Door	object:v1:159:17428945	390.000	266.250	-1.791	845624442	160	Den of Rancor	8.340	15.884	5.039	mission:Windurst:20:step-031	mesh-no-path	1	456.502	0.000	1	1
159	Temple of Uggalepih	Granite Door	object:v1:159:17428945	390.000	266.250	-1.791	879178874	160	Den of Rancor	-231.602	-103.515	5.049	mission:Windurst:20:step-031	mesh-no-path	1	723.299	0.000	1	1
159	Temple of Uggalepih	Granite Door	object:v1:159:17428945	390.000	266.250	-1.791	912733306	160	Den of Rancor	-16.737	31.905	5.220	mission:Windurst:20:step-031	mesh-no-path	1	469.470	0.000	1	1
159	Temple of Uggalepih	Granite Door	object:v1:159:17428945	390.000	266.250	-1.791	812266618	163	Sacrificial Chamber	-231.701	64.605	3.273	mission:Windurst:20:step-031	mesh-no-path	1	653.604	0.000	1	1
159	Temple of Uggalepih	Granite Door	object:v1:159:17428946	390.000	253.740	-1.744	1667707770	124	Yhoator Jungle	179.986	41.971	-9.694	mission:Windurst:20:step-031	mesh-no-path	1	298.354	0.000	1	1
159	Temple of Uggalepih	Granite Door	object:v1:159:17428946	390.000	253.740	-1.744	1701262202	124	Yhoator Jungle	59.996	81.988	-9.598	mission:Windurst:20:step-031	mesh-no-path	1	372.106	0.000	1	1
159	Temple of Uggalepih	Granite Door	object:v1:159:17428946	390.000	253.740	-1.744	1734816634	124	Yhoator Jungle	-59.956	81.957	-9.725	mission:Windurst:20:step-031	mesh-no-path	1	481.699	0.000	1	1
159	Temple of Uggalepih	Granite Door	object:v1:159:17428946	390.000	253.740	-1.744	1768371066	124	Yhoator Jungle	238.951	179.998	-9.730	mission:Windurst:20:step-031	mesh-no-path	1	168.278	0.000	1	1
159	Temple of Uggalepih	Granite Door	object:v1:159:17428946	390.000	253.740	-1.744	1801925498	124	Yhoator Jungle	198.942	300.020	-17.706	mission:Windurst:20:step-031	mesh-connected	22	1.506	0.000	1	1
159	Temple of Uggalepih	Granite Door	object:v1:159:17428946	390.000	253.740	-1.744	812070010	160	Den of Rancor	432.013	216.472	5.353	mission:Windurst:20:step-031	mesh-connected	12	1.834	0.000	1	1
159	Temple of Uggalepih	Granite Door	object:v1:159:17428946	390.000	253.740	-1.744	845624442	160	Den of Rancor	8.340	15.884	5.039	mission:Windurst:20:step-031	mesh-no-path	1	449.762	0.000	1	1
159	Temple of Uggalepih	Granite Door	object:v1:159:17428946	390.000	253.740	-1.744	879178874	160	Den of Rancor	-231.602	-103.515	5.049	mission:Windurst:20:step-031	mesh-no-path	1	716.984	0.000	1	1
159	Temple of Uggalepih	Granite Door	object:v1:159:17428946	390.000	253.740	-1.744	912733306	160	Den of Rancor	-16.737	31.905	5.220	mission:Windurst:20:step-031	mesh-no-path	1	463.351	0.000	1	1
159	Temple of Uggalepih	Granite Door	object:v1:159:17428946	390.000	253.740	-1.744	812266618	163	Sacrificial Chamber	-231.701	64.605	3.273	mission:Windurst:20:step-031	mesh-no-path	1	649.853	0.000	1	1
159	Temple of Uggalepih	Granite Door	object:v1:159:17428947	370.002	266.255	-1.750	1667707770	124	Yhoator Jungle	179.986	41.971	-9.694	mission:Windurst:20:step-031	mesh-no-path	1	294.062	0.000	1	1
159	Temple of Uggalepih	Granite Door	object:v1:159:17428947	370.002	266.255	-1.750	1701262202	124	Yhoator Jungle	59.996	81.988	-9.598	mission:Windurst:20:step-031	mesh-no-path	1	360.721	0.000	1	1
159	Temple of Uggalepih	Granite Door	object:v1:159:17428947	370.002	266.255	-1.750	1734816634	124	Yhoator Jungle	-59.956	81.957	-9.725	mission:Windurst:20:step-031	mesh-no-path	1	467.860	0.000	1	1
159	Temple of Uggalepih	Granite Door	object:v1:159:17428947	370.002	266.255	-1.750	1768371066	124	Yhoator Jungle	238.951	179.998	-9.730	mission:Windurst:20:step-031	mesh-no-path	1	157.093	0.000	1	1
159	Temple of Uggalepih	Granite Door	object:v1:159:17428947	370.002	266.255	-1.750	1801925498	124	Yhoator Jungle	198.942	300.020	-17.706	mission:Windurst:20:step-031	mesh-connected	20	1.506	0.000	1	1
159	Temple of Uggalepih	Granite Door	object:v1:159:17428947	370.002	266.255	-1.750	812070010	160	Den of Rancor	432.013	216.472	5.353	mission:Windurst:20:step-031	mesh-connected	10	1.834	0.000	1	1
159	Temple of Uggalepih	Granite Door	object:v1:159:17428947	370.002	266.255	-1.750	845624442	160	Den of Rancor	8.340	15.884	5.039	mission:Windurst:20:step-031	mesh-no-path	1	439.922	0.000	1	1
159	Temple of Uggalepih	Granite Door	object:v1:159:17428947	370.002	266.255	-1.750	879178874	160	Den of Rancor	-231.602	-103.515	5.049	mission:Windurst:20:step-031	mesh-no-path	1	706.189	0.000	1	1
159	Temple of Uggalepih	Granite Door	object:v1:159:17428947	370.002	266.255	-1.750	912733306	160	Den of Rancor	-16.737	31.905	5.220	mission:Windurst:20:step-031	mesh-no-path	1	452.256	0.000	1	1
159	Temple of Uggalepih	Granite Door	object:v1:159:17428947	370.002	266.255	-1.750	812266618	163	Sacrificial Chamber	-231.701	64.605	3.273	mission:Windurst:20:step-031	mesh-no-path	1	634.614	0.000	1	1
159	Temple of Uggalepih	Granite Door	object:v1:159:17428948	369.994	253.748	-1.733	1667707770	124	Yhoator Jungle	179.986	41.971	-9.694	mission:Windurst:20:step-031	mesh-no-path	1	284.633	0.000	1	1
159	Temple of Uggalepih	Granite Door	object:v1:159:17428948	369.994	253.748	-1.733	1701262202	124	Yhoator Jungle	59.996	81.988	-9.598	mission:Windurst:20:step-031	mesh-no-path	1	354.489	0.000	1	1
159	Temple of Uggalepih	Granite Door	object:v1:159:17428948	369.994	253.748	-1.733	1734816634	124	Yhoator Jungle	-59.956	81.957	-9.725	mission:Windurst:20:step-031	mesh-no-path	1	463.069	0.000	1	1
159	Temple of Uggalepih	Granite Door	object:v1:159:17428948	369.994	253.748	-1.733	1768371066	124	Yhoator Jungle	238.951	179.998	-9.730	mission:Windurst:20:step-031	mesh-no-path	1	150.583	0.000	1	1
159	Temple of Uggalepih	Granite Door	object:v1:159:17428948	369.994	253.748	-1.733	1801925498	124	Yhoator Jungle	198.942	300.020	-17.706	mission:Windurst:20:step-031	mesh-connected	22	1.506	0.000	1	1
159	Temple of Uggalepih	Granite Door	object:v1:159:17428948	369.994	253.748	-1.733	812070010	160	Den of Rancor	432.013	216.472	5.353	mission:Windurst:20:step-031	mesh-connected	12	1.834	0.000	1	1
159	Temple of Uggalepih	Granite Door	object:v1:159:17428948	369.994	253.748	-1.733	845624442	160	Den of Rancor	8.340	15.884	5.039	mission:Windurst:20:step-031	mesh-no-path	1	432.919	0.000	1	1
159	Temple of Uggalepih	Granite Door	object:v1:159:17428948	369.994	253.748	-1.733	879178874	160	Den of Rancor	-231.602	-103.515	5.049	mission:Windurst:20:step-031	mesh-no-path	1	699.715	0.000	1	1
159	Temple of Uggalepih	Granite Door	object:v1:159:17428948	369.994	253.748	-1.733	912733306	160	Den of Rancor	-16.737	31.905	5.220	mission:Windurst:20:step-031	mesh-no-path	1	445.896	0.000	1	1
159	Temple of Uggalepih	Granite Door	object:v1:159:17428948	369.994	253.748	-1.733	812266618	163	Sacrificial Chamber	-231.701	64.605	3.273	mission:Windurst:20:step-031	mesh-no-path	1	630.743	0.000	1	1
159	Temple of Uggalepih	Granite Door	object:v1:159:17428949	310.000	226.224	-1.787	1667707770	124	Yhoator Jungle	179.986	41.971	-9.694	mission:Windurst:20:step-031	mesh-no-path	1	225.644	0.000	1	1
159	Temple of Uggalepih	Granite Door	object:v1:159:17428949	310.000	226.224	-1.787	1701262202	124	Yhoator Jungle	59.996	81.988	-9.598	mission:Windurst:20:step-031	mesh-no-path	1	288.733	0.000	1	1
159	Temple of Uggalepih	Granite Door	object:v1:159:17428949	310.000	226.224	-1.787	1734816634	124	Yhoator Jungle	-59.956	81.957	-9.725	mission:Windurst:20:step-031	mesh-no-path	1	397.169	0.000	1	1
159	Temple of Uggalepih	Granite Door	object:v1:159:17428949	310.000	226.224	-1.787	1768371066	124	Yhoator Jungle	238.951	179.998	-9.730	mission:Windurst:20:step-031	mesh-no-path	1	85.135	0.000	1	1
159	Temple of Uggalepih	Granite Door	object:v1:159:17428949	310.000	226.224	-1.787	1801925498	124	Yhoator Jungle	198.942	300.020	-17.706	mission:Windurst:20:step-031	mesh-connected	12	1.506	0.000	1	1
159	Temple of Uggalepih	Granite Door	object:v1:159:17428949	310.000	226.224	-1.787	812070010	160	Den of Rancor	432.013	216.472	5.353	mission:Windurst:20:step-031	mesh-connected	20	1.834	0.000	1	1
159	Temple of Uggalepih	Granite Door	object:v1:159:17428949	310.000	226.224	-1.787	845624442	160	Den of Rancor	8.340	15.884	5.039	mission:Windurst:20:step-031	mesh-no-path	1	367.816	0.000	1	1
159	Temple of Uggalepih	Granite Door	object:v1:159:17428949	310.000	226.224	-1.787	879178874	160	Den of Rancor	-231.602	-103.515	5.049	mission:Windurst:20:step-031	mesh-no-path	1	634.119	0.000	1	1
159	Temple of Uggalepih	Granite Door	object:v1:159:17428949	310.000	226.224	-1.787	912733306	160	Den of Rancor	-16.737	31.905	5.220	mission:Windurst:20:step-031	mesh-no-path	1	380.218	0.000	1	1
159	Temple of Uggalepih	Granite Door	object:v1:159:17428949	310.000	226.224	-1.787	812266618	163	Sacrificial Chamber	-231.701	64.605	3.273	mission:Windurst:20:step-031	mesh-no-path	1	565.320	0.000	1	1
159	Temple of Uggalepih	Granite Door	object:v1:159:17428950	289.994	226.251	-1.745	1667707770	124	Yhoator Jungle	179.986	41.971	-9.694	mission:Windurst:20:step-031	mesh-no-path	1	214.765	0.000	1	1
159	Temple of Uggalepih	Granite Door	object:v1:159:17428950	289.994	226.251	-1.745	1701262202	124	Yhoator Jungle	59.996	81.988	-9.598	mission:Windurst:20:step-031	mesh-no-path	1	271.611	0.000	1	1
159	Temple of Uggalepih	Granite Door	object:v1:159:17428950	289.994	226.251	-1.745	1734816634	124	Yhoator Jungle	-59.956	81.957	-9.725	mission:Windurst:20:step-031	mesh-no-path	1	378.615	0.000	1	1
159	Temple of Uggalepih	Granite Door	object:v1:159:17428950	289.994	226.251	-1.745	1768371066	124	Yhoator Jungle	238.951	179.998	-9.730	mission:Windurst:20:step-031	mesh-no-path	1	69.343	0.000	1	1
159	Temple of Uggalepih	Granite Door	object:v1:159:17428950	289.994	226.251	-1.745	1801925498	124	Yhoator Jungle	198.942	300.020	-17.706	mission:Windurst:20:step-031	mesh-connected	13	1.506	0.000	1	1
159	Temple of Uggalepih	Granite Door	object:v1:159:17428950	289.994	226.251	-1.745	812070010	160	Den of Rancor	432.013	216.472	5.353	mission:Windurst:20:step-031	mesh-connected	20	1.834	0.000	1	1
159	Temple of Uggalepih	Granite Door	object:v1:159:17428950	289.994	226.251	-1.745	845624442	160	Den of Rancor	8.340	15.884	5.039	mission:Windurst:20:step-031	mesh-no-path	1	351.610	0.000	1	1
159	Temple of Uggalepih	Granite Door	object:v1:159:17428950	289.994	226.251	-1.745	879178874	160	Den of Rancor	-231.602	-103.515	5.049	mission:Windurst:20:step-031	mesh-no-path	1	617.134	0.000	1	1
159	Temple of Uggalepih	Granite Door	object:v1:159:17428950	289.994	226.251	-1.745	912733306	160	Den of Rancor	-16.737	31.905	5.220	mission:Windurst:20:step-031	mesh-no-path	1	363.184	0.000	1	1
159	Temple of Uggalepih	Granite Door	object:v1:159:17428950	289.994	226.251	-1.745	812266618	163	Sacrificial Chamber	-231.701	64.605	3.273	mission:Windurst:20:step-031	mesh-no-path	1	546.187	0.000	1	1
159	Temple of Uggalepih	Granite Door	object:v1:159:17428951	266.245	110.001	-1.750	1667707770	124	Yhoator Jungle	179.986	41.971	-9.694	mission:Windurst:20:step-031	mesh-connected	16	1.457	0.000	1	1
159	Temple of Uggalepih	Granite Door	object:v1:159:17428951	266.245	110.001	-1.750	1701262202	124	Yhoator Jungle	59.996	81.988	-9.598	mission:Windurst:20:step-031	mesh-connected	33	1.341	0.000	1	1
159	Temple of Uggalepih	Granite Door	object:v1:159:17428951	266.245	110.001	-1.750	1734816634	124	Yhoator Jungle	-59.956	81.957	-9.725	mission:Windurst:20:step-031	mesh-no-path	1	327.501	0.000	1	1
159	Temple of Uggalepih	Granite Door	object:v1:159:17428951	266.245	110.001	-1.750	1768371066	124	Yhoator Jungle	238.951	179.998	-9.730	mission:Windurst:20:step-031	mesh-connected	15	1.530	0.000	1	1
159	Temple of Uggalepih	Granite Door	object:v1:159:17428951	266.245	110.001	-1.750	1801925498	124	Yhoator Jungle	198.942	300.020	-17.706	mission:Windurst:20:step-031	mesh-no-path	1	202.216	0.000	1	1
159	Temple of Uggalepih	Granite Door	object:v1:159:17428951	266.245	110.001	-1.750	812070010	160	Den of Rancor	432.013	216.472	5.353	mission:Windurst:20:step-031	mesh-no-path	1	197.143	0.000	1	1
159	Temple of Uggalepih	Granite Door	object:v1:159:17428951	266.245	110.001	-1.750	845624442	160	Den of Rancor	8.340	15.884	5.039	mission:Windurst:20:step-031	mesh-no-path	1	274.625	0.000	1	1
159	Temple of Uggalepih	Granite Door	object:v1:159:17428951	266.245	110.001	-1.750	879178874	160	Den of Rancor	-231.602	-103.515	5.049	mission:Windurst:20:step-031	mesh-no-path	1	541.744	0.000	1	1
159	Temple of Uggalepih	Granite Door	object:v1:159:17428951	266.245	110.001	-1.750	912733306	160	Den of Rancor	-16.737	31.905	5.220	mission:Windurst:20:step-031	mesh-no-path	1	293.643	0.000	1	1
159	Temple of Uggalepih	Granite Door	object:v1:159:17428951	266.245	110.001	-1.750	812266618	163	Sacrificial Chamber	-231.701	64.605	3.273	mission:Windurst:20:step-031	mesh-no-path	1	500.036	0.000	1	1
