# AccessXI FFXI navigation route overrides.
# route_id	zone	destination_name	destination_x	destination_z	destination_y	match_radius	min_x	max_x	min_z	max_z	sequence	waypoint_x	waypoint_z	waypoint_y	source	confidence	note
lathine-shelf-to-jugner-zoneline	102	Jugner Forest zone line	801.831	-37.618	24.326	4.0	-705.000	-550.000	380.000	520.000	44	626.400	78.800	29.150	live-screenshot-lathine-cliff-20260628	observed	short eastern route step
lathine-shelf-to-jugner-zoneline	102	Jugner Forest zone line	801.831	-37.618	24.326	4.0	-705.000	-550.000	380.000	520.000	45	650.400	73.200	30.950	live-screenshot-lathine-cliff-20260628	observed	eastern route point
lathine-shelf-to-jugner-zoneline	102	Jugner Forest zone line	801.831	-37.618	24.326	4.0	-705.000	-550.000	380.000	520.000	46	660.800	72.400	29.750	live-screenshot-lathine-cliff-20260628	observed	eastern route point
lathine-shelf-to-jugner-zoneline	102	Jugner Forest zone line	801.831	-37.618	24.326	4.0	-705.000	-550.000	380.000	520.000	47	694.400	70.800	30.550	live-screenshot-lathine-cliff-20260628	observed	eastern route point
lathine-shelf-to-jugner-zoneline	102	Jugner Forest zone line	801.831	-37.618	24.326	4.0	-705.000	-550.000	380.000	520.000	48	780.000	-20.800	27.550	live-screenshot-lathine-cliff-20260628	observed	final Jugner approach
lathine-recorded-corridor-20260712-01	102	Recorded La Theine corridor handoff	71.103	-256.879	9.453	2.0	5.812	71.103	-284.162	-256.879	1	5.812	-284.162	24.335	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 01 sample 2220
lathine-recorded-corridor-20260712-01	102	Recorded La Theine corridor handoff	71.103	-256.879	9.453	2.0	5.812	71.103	-284.162	-256.879	2	7.781	-283.620	24.412	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 01 sample 2221
lathine-recorded-corridor-20260712-01	102	Recorded La Theine corridor handoff	71.103	-256.879	9.453	2.0	5.812	71.103	-284.162	-256.879	3	8.917	-283.656	24.271	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 01 sample 2222
lathine-recorded-corridor-20260712-01	102	Recorded La Theine corridor handoff	71.103	-256.879	9.453	2.0	5.812	71.103	-284.162	-256.879	4	11.598	-283.920	23.869	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 01 sample 2223
lathine-recorded-corridor-20260712-01	102	Recorded La Theine corridor handoff	71.103	-256.879	9.453	2.0	5.812	71.103	-284.162	-256.879	5	13.513	-283.978	23.490	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 01 sample 2224
lathine-recorded-corridor-20260712-01	102	Recorded La Theine corridor handoff	71.103	-256.879	9.453	2.0	5.812	71.103	-284.162	-256.879	6	16.554	-283.998	22.905	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 01 sample 2225
lathine-recorded-corridor-20260712-01	102	Recorded La Theine corridor handoff	71.103	-256.879	9.453	2.0	5.812	71.103	-284.162	-256.879	7	18.775	-283.975	22.569	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 01 sample 2226
lathine-recorded-corridor-20260712-01	102	Recorded La Theine corridor handoff	71.103	-256.879	9.453	2.0	5.812	71.103	-284.162	-256.879	8	20.567	-283.716	22.354	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 01 sample 2227
lathine-recorded-corridor-20260712-01	102	Recorded La Theine corridor handoff	71.103	-256.879	9.453	2.0	5.812	71.103	-284.162	-256.879	9	22.704	-282.474	22.324	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 01 sample 2228
lathine-recorded-corridor-20260712-01	102	Recorded La Theine corridor handoff	71.103	-256.879	9.453	2.0	5.812	71.103	-284.162	-256.879	10	23.860	-281.241	22.233	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 01 sample 2229
lathine-recorded-corridor-20260712-01	102	Recorded La Theine corridor handoff	71.103	-256.879	9.453	2.0	5.812	71.103	-284.162	-256.879	11	24.456	-279.967	22.156	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 01 sample 2230
lathine-recorded-corridor-20260712-01	102	Recorded La Theine corridor handoff	71.103	-256.879	9.453	2.0	5.812	71.103	-284.162	-256.879	12	22.153	-278.833	21.760	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 01 sample 2231
lathine-recorded-corridor-20260712-01	102	Recorded La Theine corridor handoff	71.103	-256.879	9.453	2.0	5.812	71.103	-284.162	-256.879	13	20.186	-278.238	21.450	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 01 sample 2232
lathine-recorded-corridor-20260712-01	102	Recorded La Theine corridor handoff	71.103	-256.879	9.453	2.0	5.812	71.103	-284.162	-256.879	14	18.103	-277.525	21.135	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 01 sample 2233
lathine-recorded-corridor-20260712-01	102	Recorded La Theine corridor handoff	71.103	-256.879	9.453	2.0	5.812	71.103	-284.162	-256.879	15	15.249	-276.486	20.516	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 01 sample 2234
lathine-recorded-corridor-20260712-01	102	Recorded La Theine corridor handoff	71.103	-256.879	9.453	2.0	5.812	71.103	-284.162	-256.879	16	13.364	-275.762	20.035	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 01 sample 2235
lathine-recorded-corridor-20260712-01	102	Recorded La Theine corridor handoff	71.103	-256.879	9.453	2.0	5.812	71.103	-284.162	-256.879	17	11.112	-274.186	19.690	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 01 sample 2236
lathine-recorded-corridor-20260712-01	102	Recorded La Theine corridor handoff	71.103	-256.879	9.453	2.0	5.812	71.103	-284.162	-256.879	18	10.324	-273.097	19.576	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 01 sample 2237
lathine-recorded-corridor-20260712-01	102	Recorded La Theine corridor handoff	71.103	-256.879	9.453	2.0	5.812	71.103	-284.162	-256.879	19	10.892	-272.041	19.367	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 01 sample 2238
lathine-recorded-corridor-20260712-01	102	Recorded La Theine corridor handoff	71.103	-256.879	9.453	2.0	5.812	71.103	-284.162	-256.879	20	13.155	-270.723	18.648	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 01 sample 2239
lathine-recorded-corridor-20260712-01	102	Recorded La Theine corridor handoff	71.103	-256.879	9.453	2.0	5.812	71.103	-284.162	-256.879	21	14.919	-269.875	17.839	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 01 sample 2240
lathine-recorded-corridor-20260712-01	102	Recorded La Theine corridor handoff	71.103	-256.879	9.453	2.0	5.812	71.103	-284.162	-256.879	22	17.659	-268.782	16.884	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 01 sample 2241
lathine-recorded-corridor-20260712-01	102	Recorded La Theine corridor handoff	71.103	-256.879	9.453	2.0	5.812	71.103	-284.162	-256.879	23	19.349	-268.025	16.415	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 01 sample 2242
lathine-recorded-corridor-20260712-01	102	Recorded La Theine corridor handoff	71.103	-256.879	9.453	2.0	5.812	71.103	-284.162	-256.879	24	21.382	-267.016	15.801	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 01 sample 2243
lathine-recorded-corridor-20260712-01	102	Recorded La Theine corridor handoff	71.103	-256.879	9.453	2.0	5.812	71.103	-284.162	-256.879	25	24.065	-265.624	14.922	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 01 sample 2244
lathine-recorded-corridor-20260712-01	102	Recorded La Theine corridor handoff	71.103	-256.879	9.453	2.0	5.812	71.103	-284.162	-256.879	26	25.928	-264.650	14.688	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 01 sample 2245
lathine-recorded-corridor-20260712-01	102	Recorded La Theine corridor handoff	71.103	-256.879	9.453	2.0	5.812	71.103	-284.162	-256.879	27	28.661	-263.220	14.256	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 01 sample 2246
lathine-recorded-corridor-20260712-01	102	Recorded La Theine corridor handoff	71.103	-256.879	9.453	2.0	5.812	71.103	-284.162	-256.879	28	30.474	-262.281	14.421	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 01 sample 2247
lathine-recorded-corridor-20260712-01	102	Recorded La Theine corridor handoff	71.103	-256.879	9.453	2.0	5.812	71.103	-284.162	-256.879	29	33.132	-261.171	14.728	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 01 sample 2248
lathine-recorded-corridor-20260712-01	102	Recorded La Theine corridor handoff	71.103	-256.879	9.453	2.0	5.812	71.103	-284.162	-256.879	30	35.080	-260.765	14.914	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 01 sample 2249
lathine-recorded-corridor-20260712-01	102	Recorded La Theine corridor handoff	71.103	-256.879	9.453	2.0	5.812	71.103	-284.162	-256.879	31	38.171	-260.578	15.023	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 01 sample 2250
lathine-recorded-corridor-20260712-01	102	Recorded La Theine corridor handoff	71.103	-256.879	9.453	2.0	5.812	71.103	-284.162	-256.879	32	40.239	-260.573	15.009	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 01 sample 2251
lathine-recorded-corridor-20260712-01	102	Recorded La Theine corridor handoff	71.103	-256.879	9.453	2.0	5.812	71.103	-284.162	-256.879	33	43.308	-260.629	14.820	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 01 sample 2252
lathine-recorded-corridor-20260712-01	102	Recorded La Theine corridor handoff	71.103	-256.879	9.453	2.0	5.812	71.103	-284.162	-256.879	34	45.328	-260.676	14.461	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 01 sample 2253
lathine-recorded-corridor-20260712-01	102	Recorded La Theine corridor handoff	71.103	-256.879	9.453	2.0	5.812	71.103	-284.162	-256.879	35	48.364	-260.834	13.693	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 01 sample 2254
lathine-recorded-corridor-20260712-01	102	Recorded La Theine corridor handoff	71.103	-256.879	9.453	2.0	5.812	71.103	-284.162	-256.879	36	50.373	-261.194	13.450	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 01 sample 2255
lathine-recorded-corridor-20260712-01	102	Recorded La Theine corridor handoff	71.103	-256.879	9.453	2.0	5.812	71.103	-284.162	-256.879	37	53.003	-261.829	13.279	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 01 sample 2256
lathine-recorded-corridor-20260712-01	102	Recorded La Theine corridor handoff	71.103	-256.879	9.453	2.0	5.812	71.103	-284.162	-256.879	38	54.950	-262.411	13.556	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 01 sample 2257
lathine-recorded-corridor-20260712-01	102	Recorded La Theine corridor handoff	71.103	-256.879	9.453	2.0	5.812	71.103	-284.162	-256.879	39	57.762	-263.249	13.383	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 01 sample 2258
lathine-recorded-corridor-20260712-01	102	Recorded La Theine corridor handoff	71.103	-256.879	9.453	2.0	5.812	71.103	-284.162	-256.879	40	59.772	-263.575	12.901	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 01 sample 2259
lathine-recorded-corridor-20260712-01	102	Recorded La Theine corridor handoff	71.103	-256.879	9.453	2.0	5.812	71.103	-284.162	-256.879	41	62.699	-263.834	12.217	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 01 sample 2260
lathine-recorded-corridor-20260712-01	102	Recorded La Theine corridor handoff	71.103	-256.879	9.453	2.0	5.812	71.103	-284.162	-256.879	42	64.846	-263.837	11.669	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 01 sample 2261
lathine-recorded-corridor-20260712-01	102	Recorded La Theine corridor handoff	71.103	-256.879	9.453	2.0	5.812	71.103	-284.162	-256.879	43	67.347	-263.099	10.796	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 01 sample 2262
lathine-recorded-corridor-20260712-01	102	Recorded La Theine corridor handoff	71.103	-256.879	9.453	2.0	5.812	71.103	-284.162	-256.879	44	69.017	-261.953	10.354	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 01 sample 2263
lathine-recorded-corridor-20260712-01	102	Recorded La Theine corridor handoff	71.103	-256.879	9.453	2.0	5.812	71.103	-284.162	-256.879	45	70.490	-260.010	9.927	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 01 sample 2264
lathine-recorded-corridor-20260712-01	102	Recorded La Theine corridor handoff	71.103	-256.879	9.453	2.0	5.812	71.103	-284.162	-256.879	46	70.964	-258.143	9.634	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 01 sample 2265
lathine-recorded-corridor-20260712-01	102	Recorded La Theine corridor handoff	71.103	-256.879	9.453	2.0	5.812	71.103	-284.162	-256.879	47	71.103	-256.879	9.453	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 01 sample 2266
lathine-recorded-corridor-20260712-01	102	Recorded La Theine corridor handoff	71.103	-256.879	9.453	2.0	5.812	71.103	-284.162	-256.879	48	71.103	-256.879	9.453	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 01 sample 2267
lathine-recorded-corridor-20260712-02	102	Recorded La Theine corridor handoff	-632.618	-94.451	-14.521	2.0	-632.618	-553.248	-144.455	-94.451	1	-553.248	-131.828	0.028	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 02 sample 3052
lathine-recorded-corridor-20260712-02	102	Recorded La Theine corridor handoff	-632.618	-94.451	-14.521	2.0	-632.618	-553.248	-144.455	-94.451	2	-553.780	-133.700	-0.393	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 02 sample 3053
lathine-recorded-corridor-20260712-02	102	Recorded La Theine corridor handoff	-632.618	-94.451	-14.521	2.0	-632.618	-553.248	-144.455	-94.451	3	-555.132	-136.313	-0.940	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 02 sample 3054
lathine-recorded-corridor-20260712-02	102	Recorded La Theine corridor handoff	-632.618	-94.451	-14.521	2.0	-632.618	-553.248	-144.455	-94.451	4	-555.848	-137.904	-1.277	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 02 sample 3055
lathine-recorded-corridor-20260712-02	102	Recorded La Theine corridor handoff	-632.618	-94.451	-14.521	2.0	-632.618	-553.248	-144.455	-94.451	5	-557.013	-140.780	-1.686	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 02 sample 3056
lathine-recorded-corridor-20260712-02	102	Recorded La Theine corridor handoff	-632.618	-94.451	-14.521	2.0	-632.618	-553.248	-144.455	-94.451	6	-557.727	-142.452	-1.697	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 02 sample 3057
lathine-recorded-corridor-20260712-02	102	Recorded La Theine corridor handoff	-632.618	-94.451	-14.521	2.0	-632.618	-553.248	-144.455	-94.451	7	-559.798	-144.455	-1.797	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 02 sample 3058
lathine-recorded-corridor-20260712-02	102	Recorded La Theine corridor handoff	-632.618	-94.451	-14.521	2.0	-632.618	-553.248	-144.455	-94.451	8	-561.233	-142.880	-2.203	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 02 sample 3059
lathine-recorded-corridor-20260712-02	102	Recorded La Theine corridor handoff	-632.618	-94.451	-14.521	2.0	-632.618	-553.248	-144.455	-94.451	9	-561.973	-139.897	-2.619	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 02 sample 3060
lathine-recorded-corridor-20260712-02	102	Recorded La Theine corridor handoff	-632.618	-94.451	-14.521	2.0	-632.618	-553.248	-144.455	-94.451	10	-562.482	-137.909	-2.885	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 02 sample 3061
lathine-recorded-corridor-20260712-02	102	Recorded La Theine corridor handoff	-632.618	-94.451	-14.521	2.0	-632.618	-553.248	-144.455	-94.451	11	-563.324	-135.218	-3.419	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 02 sample 3062
lathine-recorded-corridor-20260712-02	102	Recorded La Theine corridor handoff	-632.618	-94.451	-14.521	2.0	-632.618	-553.248	-144.455	-94.451	12	-564.318	-133.548	-3.976	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 02 sample 3063
lathine-recorded-corridor-20260712-02	102	Recorded La Theine corridor handoff	-632.618	-94.451	-14.521	2.0	-632.618	-553.248	-144.455	-94.451	13	-566.075	-131.229	-4.373	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 02 sample 3064
lathine-recorded-corridor-20260712-02	102	Recorded La Theine corridor handoff	-632.618	-94.451	-14.521	2.0	-632.618	-553.248	-144.455	-94.451	14	-566.914	-130.153	-4.414	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 02 sample 3065
lathine-recorded-corridor-20260712-02	102	Recorded La Theine corridor handoff	-632.618	-94.451	-14.521	2.0	-632.618	-553.248	-144.455	-94.451	15	-567.564	-128.924	-4.439	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 02 sample 3066
lathine-recorded-corridor-20260712-02	102	Recorded La Theine corridor handoff	-632.618	-94.451	-14.521	2.0	-632.618	-553.248	-144.455	-94.451	16	-568.056	-128.019	-4.482	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 02 sample 3067
lathine-recorded-corridor-20260712-02	102	Recorded La Theine corridor handoff	-632.618	-94.451	-14.521	2.0	-632.618	-553.248	-144.455	-94.451	17	-569.481	-127.528	-4.793	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 02 sample 3068
lathine-recorded-corridor-20260712-02	102	Recorded La Theine corridor handoff	-632.618	-94.451	-14.521	2.0	-632.618	-553.248	-144.455	-94.451	18	-570.266	-128.318	-4.904	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 02 sample 3069
lathine-recorded-corridor-20260712-02	102	Recorded La Theine corridor handoff	-632.618	-94.451	-14.521	2.0	-632.618	-553.248	-144.455	-94.451	19	-569.976	-129.627	-4.918	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 02 sample 3070
lathine-recorded-corridor-20260712-02	102	Recorded La Theine corridor handoff	-632.618	-94.451	-14.521	2.0	-632.618	-553.248	-144.455	-94.451	20	-571.311	-131.464	-5.511	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 02 sample 3071
lathine-recorded-corridor-20260712-02	102	Recorded La Theine corridor handoff	-632.618	-94.451	-14.521	2.0	-632.618	-553.248	-144.455	-94.451	21	-572.175	-132.951	-6.076	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 02 sample 3072
lathine-recorded-corridor-20260712-02	102	Recorded La Theine corridor handoff	-632.618	-94.451	-14.521	2.0	-632.618	-553.248	-144.455	-94.451	22	-571.974	-134.760	-6.645	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 02 sample 3073
lathine-recorded-corridor-20260712-02	102	Recorded La Theine corridor handoff	-632.618	-94.451	-14.521	2.0	-632.618	-553.248	-144.455	-94.451	23	-571.894	-137.339	-7.232	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 02 sample 3074
lathine-recorded-corridor-20260712-02	102	Recorded La Theine corridor handoff	-632.618	-94.451	-14.521	2.0	-632.618	-553.248	-144.455	-94.451	24	-572.281	-139.015	-7.613	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 02 sample 3075
lathine-recorded-corridor-20260712-02	102	Recorded La Theine corridor handoff	-632.618	-94.451	-14.521	2.0	-632.618	-553.248	-144.455	-94.451	25	-573.343	-140.190	-8.086	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 02 sample 3076
lathine-recorded-corridor-20260712-02	102	Recorded La Theine corridor handoff	-632.618	-94.451	-14.521	2.0	-632.618	-553.248	-144.455	-94.451	26	-574.717	-140.107	-8.412	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 02 sample 3077
lathine-recorded-corridor-20260712-02	102	Recorded La Theine corridor handoff	-632.618	-94.451	-14.521	2.0	-632.618	-553.248	-144.455	-94.451	27	-576.105	-138.739	-8.512	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 02 sample 3078
lathine-recorded-corridor-20260712-02	102	Recorded La Theine corridor handoff	-632.618	-94.451	-14.521	2.0	-632.618	-553.248	-144.455	-94.451	28	-576.682	-136.906	-8.348	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 02 sample 3079
lathine-recorded-corridor-20260712-02	102	Recorded La Theine corridor handoff	-632.618	-94.451	-14.521	2.0	-632.618	-553.248	-144.455	-94.451	29	-577.321	-133.716	-8.215	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 02 sample 3080
lathine-recorded-corridor-20260712-02	102	Recorded La Theine corridor handoff	-632.618	-94.451	-14.521	2.0	-632.618	-553.248	-144.455	-94.451	30	-577.711	-131.938	-8.202	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 02 sample 3081
lathine-recorded-corridor-20260712-02	102	Recorded La Theine corridor handoff	-632.618	-94.451	-14.521	2.0	-632.618	-553.248	-144.455	-94.451	31	-578.118	-129.159	-8.216	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 02 sample 3082
lathine-recorded-corridor-20260712-02	102	Recorded La Theine corridor handoff	-632.618	-94.451	-14.521	2.0	-632.618	-553.248	-144.455	-94.451	32	-578.271	-127.176	-8.309	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 02 sample 3083
lathine-recorded-corridor-20260712-02	102	Recorded La Theine corridor handoff	-632.618	-94.451	-14.521	2.0	-632.618	-553.248	-144.455	-94.451	33	-578.471	-124.130	-8.669	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 02 sample 3084
lathine-recorded-corridor-20260712-02	102	Recorded La Theine corridor handoff	-632.618	-94.451	-14.521	2.0	-632.618	-553.248	-144.455	-94.451	34	-578.651	-122.082	-8.939	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 02 sample 3085
lathine-recorded-corridor-20260712-02	102	Recorded La Theine corridor handoff	-632.618	-94.451	-14.521	2.0	-632.618	-553.248	-144.455	-94.451	35	-579.230	-119.054	-9.026	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 02 sample 3086
lathine-recorded-corridor-20260712-02	102	Recorded La Theine corridor handoff	-632.618	-94.451	-14.521	2.0	-632.618	-553.248	-144.455	-94.451	36	-579.945	-117.130	-9.233	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 02 sample 3087
lathine-recorded-corridor-20260712-02	102	Recorded La Theine corridor handoff	-632.618	-94.451	-14.521	2.0	-632.618	-553.248	-144.455	-94.451	37	-581.525	-114.488	-9.477	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 02 sample 3088
lathine-recorded-corridor-20260712-02	102	Recorded La Theine corridor handoff	-632.618	-94.451	-14.521	2.0	-632.618	-553.248	-144.455	-94.451	38	-582.957	-113.167	-9.671	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 02 sample 3089
lathine-recorded-corridor-20260712-02	102	Recorded La Theine corridor handoff	-632.618	-94.451	-14.521	2.0	-632.618	-553.248	-144.455	-94.451	39	-584.785	-111.896	-10.024	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 02 sample 3090
lathine-recorded-corridor-20260712-02	102	Recorded La Theine corridor handoff	-632.618	-94.451	-14.521	2.0	-632.618	-553.248	-144.455	-94.451	40	-587.411	-109.694	-10.377	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 02 sample 3091
lathine-recorded-corridor-20260712-02	102	Recorded La Theine corridor handoff	-632.618	-94.451	-14.521	2.0	-632.618	-553.248	-144.455	-94.451	41	-588.901	-108.271	-10.429	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 02 sample 3092
lathine-recorded-corridor-20260712-02	102	Recorded La Theine corridor handoff	-632.618	-94.451	-14.521	2.0	-632.618	-553.248	-144.455	-94.451	42	-589.937	-107.587	-10.554	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 02 sample 3093
lathine-recorded-corridor-20260712-02	102	Recorded La Theine corridor handoff	-632.618	-94.451	-14.521	2.0	-632.618	-553.248	-144.455	-94.451	43	-591.878	-107.809	-11.485	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 02 sample 3094
lathine-recorded-corridor-20260712-02	102	Recorded La Theine corridor handoff	-632.618	-94.451	-14.521	2.0	-632.618	-553.248	-144.455	-94.451	44	-594.469	-108.505	-12.456	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 02 sample 3095
lathine-recorded-corridor-20260712-02	102	Recorded La Theine corridor handoff	-632.618	-94.451	-14.521	2.0	-632.618	-553.248	-144.455	-94.451	45	-596.419	-109.044	-13.118	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 02 sample 3096
lathine-recorded-corridor-20260712-02	102	Recorded La Theine corridor handoff	-632.618	-94.451	-14.521	2.0	-632.618	-553.248	-144.455	-94.451	46	-599.393	-109.868	-13.467	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 02 sample 3097
lathine-recorded-corridor-20260712-02	102	Recorded La Theine corridor handoff	-632.618	-94.451	-14.521	2.0	-632.618	-553.248	-144.455	-94.451	47	-601.371	-110.415	-13.700	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 02 sample 3098
lathine-recorded-corridor-20260712-02	102	Recorded La Theine corridor handoff	-632.618	-94.451	-14.521	2.0	-632.618	-553.248	-144.455	-94.451	48	-604.271	-111.075	-13.872	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 02 sample 3099
lathine-recorded-corridor-20260712-02	102	Recorded La Theine corridor handoff	-632.618	-94.451	-14.521	2.0	-632.618	-553.248	-144.455	-94.451	49	-606.047	-111.175	-14.131	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 02 sample 3100
lathine-recorded-corridor-20260712-02	102	Recorded La Theine corridor handoff	-632.618	-94.451	-14.521	2.0	-632.618	-553.248	-144.455	-94.451	50	-608.682	-110.279	-13.699	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 02 sample 3101
lathine-recorded-corridor-20260712-02	102	Recorded La Theine corridor handoff	-632.618	-94.451	-14.521	2.0	-632.618	-553.248	-144.455	-94.451	51	-610.403	-109.409	-13.933	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 02 sample 3102
lathine-recorded-corridor-20260712-02	102	Recorded La Theine corridor handoff	-632.618	-94.451	-14.521	2.0	-632.618	-553.248	-144.455	-94.451	52	-613.136	-107.964	-14.104	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 02 sample 3103
lathine-recorded-corridor-20260712-02	102	Recorded La Theine corridor handoff	-632.618	-94.451	-14.521	2.0	-632.618	-553.248	-144.455	-94.451	53	-614.953	-106.995	-14.071	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 02 sample 3104
lathine-recorded-corridor-20260712-02	102	Recorded La Theine corridor handoff	-632.618	-94.451	-14.521	2.0	-632.618	-553.248	-144.455	-94.451	54	-617.668	-105.543	-14.063	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 02 sample 3105
lathine-recorded-corridor-20260712-02	102	Recorded La Theine corridor handoff	-632.618	-94.451	-14.521	2.0	-632.618	-553.248	-144.455	-94.451	55	-620.239	-104.167	-14.068	live-route-recording-20260712-170700-z102	proven	complete friend-guided walked corridor 02 sample 3106
