zoneline_id	from_zone	from_name	from_code	from_x	from_z	from_y	to_zone	to_name	to_code	to_x	to_z	to_y	source	confidence	note
913977978	107	South Gustaberg	z2z6	-440.465	-118.436	33.268	106	North Gustaberg	z2y5	-440.792	-272.901	35.531	lsb-zonelines	proven	paired live route evidence 2026-06-20
947532410	107	South Gustaberg	z2z8	-605.340	-520.223	33.826	191	Dangruf Wadi	z5b1	-4.025	0.016	-4.449	lsb-zonelines	untested	
813314682	107	South Gustaberg	z2z0	580.030	-301.760	-3.225	234	Bastok Mines	z6i1	-16.039	-132.804	-4.217	lsb-zonelines	untested	
846869114	107	South Gustaberg	z2z2	260.000	-180.000	-3.225	235	Bastok Markets	z6j5	-363.536	-183.525	-12.108	lsb-zonelines	untested	
875574138	108	Konschtat Highlands	z304	-160.469	887.731	64.883	103	Valkurm Dunes	z2v1	919.989	-436.816	-2.101	lsb-zonelines	untested	
808465274	108	Konschtat Highlands	z300	101.199	-611.982	-77.595	106	North Gustaberg	z2y7	-518.867	588.640	35.538	lsb-zonelines	untested	
842019706	108	Konschtat Highlands	z302	520.100	752.858	26.451	109	Pashhow Marshlands	z311	-543.423	-647.550	22.197	lsb-zonelines	untested	
909128570	108	Konschtat Highlands	z306	707.646	217.545	16.174	196	Gusgen Mines	z5g1	45.982	-340.094	-69.651	lsb-zonelines	untested	
808530810	109	Pashhow Marshlands	z310	-543.870	-651.966	20.719	108	Konschtat Highlands	z303	521.922	747.850	28.361	lsb-zonelines	untested	
842085242	109	Pashhow Marshlands	z312	551.257	697.035	20.719	110	Rolanberry Fields	z321	-117.506	-920.604	-3.282	lsb-zonelines	untested	
875639674	109	Pashhow Marshlands	z314	582.492	-377.871	21.080	147	Beadeaux	z431	-297.109	96.002	0.008	lsb-zonelines	untested	
842150778	110	Rolanberry Fields	z322	-38.664	640.092	14.566	105	Batallia Downs	z2x3	479.744	-359.840	3.338	lsb-zonelines	untested	
808596346	110	Rolanberry Fields	z320	-124.192	-920.091	-7.558	109	Pashhow Marshlands	z313	547.841	696.323	23.192	lsb-zonelines	untested	
875705210	110	Rolanberry Fields	z324	376.860	480.032	16.399	120	Sauromugue Champaign	z3c3	-475.679	201.675	-3.228	lsb-zonelines	untested	
942814074	110	Rolanberry Fields	z328	-381.995	-791.740	-32.113	197	Crawlers' Nest	z5h1	380.617	4.581	-34.610	lsb-zonelines	untested	
1630679930	110	Rolanberry Fields	z32a	-792.229	-502.043	-40.476	197	Crawlers' Nest	z5h3	84.741	379.574	-2.471	lsb-zonelines	untested	
909259642	110	Rolanberry Fields	z326	340.051	613.388	17.423	245	Lower Jeuno	z6t1	-121.659	-198.247	-2.053	lsb-zonelines	untested	
942879610	111	Beaucedine Glacier	z338	238.826	-20.012	5.207	9	Pso'Xja	z091	402.473	-19.984	-10.330	lsb-zonelines	untested	
1630745466	111	Beaucedine Glacier	z33a	60.002	-361.118	5.568	9	Pso'Xja	z093	220.011	-277.490	-10.344	lsb-zonelines	untested	
1664299898	111	Beaucedine Glacier	z33c	100.005	161.199	-14.568	9	Pso'Xja	z095	179.977	237.494	-10.340	lsb-zonelines	untested	
1697854330	111	Beaucedine Glacier	z33e	-201.163	-219.982	-34.923	9	Pso'Xja	z097	-237.472	-259.995	5.695	lsb-zonelines	untested	
1731408762	111	Beaucedine Glacier	z33g	-19.975	-38.825	-55.085	9	Pso'Xja	z099	-179.986	-82.495	-10.417	lsb-zonelines	untested	
1764963194	111	Beaucedine Glacier	z33i	-339.952	161.198	-95.082	9	Pso'Xja	z09b	-299.995	197.504	-10.321	lsb-zonelines	untested	
875770746	111	Beaucedine Glacier	z334	18.084	-658.120	-4.298	105	Batallia Downs	z2x7	-500.451	504.894	-39.710	lsb-zonelines	untested	
842216314	111	Beaucedine Glacier	z332	-251.957	260.655	-86.893	112	Xarcabard	z341	596.626	-259.979	-2.495	lsb-zonelines	untested	
808661882	111	Beaucedine Glacier	z330	-542.044	-378.674	-44.593	166	Ranguemont Pass	z4m3	302.778	257.759	-68.131	lsb-zonelines	untested	
909325178	111	Beaucedine Glacier	z336	280.020	571.937	15.917	204	Fei'Yin	z5o1	-180.003	-196.945	-25.671	lsb-zonelines	untested	
875836282	112	Xarcabard	z344	-131.779	139.017	-24.316	5	Uleguerand Range	z051	-300.004	-603.122	-44.225	lsb-zonelines	untested	
808727418	112	Xarcabard	z340	600.017	-260.094	-6.517	111	Beaucedine Glacier	z333	-247.911	260.207	-82.165	lsb-zonelines	untested	
842281850	112	Xarcabard	z342	-437.021	20.018	-52.941	161	Castle Zvahl Baileys	z4h1	412.020	-19.964	-13.611	lsb-zonelines	untested	
842347386	113	Cape Teriggan	z352	239.925	-180.056	-3.197	128	Valley of Sorrows	z3k3	45.250	-140.562	-2.115	lsb-zonelines	untested	
875901818	113	Cape Teriggan	z354	319.969	-59.997	-2.942	128	Valley of Sorrows	z3k1	-231.231	-19.154	-2.672	lsb-zonelines	untested	
808792954	113	Cape Teriggan	z350	-218.710	-328.023	-3.046	174	Kuftal Tunnel	z4u3	20.370	275.782	-21.104	lsb-zonelines	untested	
943010682	113	Cape Teriggan	z358	-290.939	540.090	-12.670	201	Cloister of Gales	z5l1	-399.541	-420.000	-1.697	lsb-zonelines	untested	
909456250	113	Cape Teriggan	z356	260.023	440.024	4.918	212	Gustav Tunnel	z5w1	-260.013	-276.352	-21.802	lsb-zonelines	untested	
842412922	114	Eastern Altepa Desert	z362	260.282	323.975	5.016	125	Western Altepa Desert	z3h1	379.256	-7.993	6.954	lsb-zonelines	untested	
875967354	114	Eastern Altepa Desert	z364	-325.066	-99.662	25.163	125	Western Altepa Desert	z3h7	-118.837	-500.499	-2.646	lsb-zonelines	untested	
808858490	114	Eastern Altepa Desert	z360	499.979	-79.972	4.509	173	Korroloka Tunnel	z4t3	-500.004	0.358	-21.824	lsb-zonelines	untested	
909521786	114	Eastern Altepa Desert	z366	420.063	194.874	6.398	208	Quicksand Caves	z5s1	940.000	-357.759	-17.591	lsb-zonelines	untested	
943076218	114	Eastern Altepa Desert	z368	20.049	-325.004	14.297	208	Quicksand Caves	z5s3	700.001	-688.183	-25.793	lsb-zonelines	untested	
1630942074	114	Eastern Altepa Desert	z36a	129.980	-20.014	6.192	208	Quicksand Caves	z5s9	618.389	-380.008	-9.800	lsb-zonelines	untested	
1664496506	114	Eastern Altepa Desert	z36c	85.052	-99.867	6.504	209	Cloister of Tremors	z5t3	-636.001	-500.023	-16.563	lsb-zonelines	untested	
876032890	115	West Sarutabaruta	z374	504.436	133.854	-13.689	116	East Sarutabaruta	z383	-341.494	106.469	-12.089	lsb-zonelines	untested	
909587322	115	West Sarutabaruta	z376	425.197	693.491	-29.483	116	East Sarutabaruta	z385	-422.940	601.463	-28.935	lsb-zonelines	untested	
943141754	115	West Sarutabaruta	z378	-374.546	61.091	-25.351	145	Giddeus	z411	-100.050	406.818	-2.664	lsb-zonelines	untested	
1731670906	115	West Sarutabaruta	z37g	-228.613	-186.111	-10.402	146	Balga's Dais	z423	-259.648	-358.869	113.723	lsb-zonelines	untested	
1698116474	115	West Sarutabaruta	z37e	221.245	39.306	-0.634	192	Inner Horutoto Ruins	z5cb	-200.937	59.994	-11.573	lsb-zonelines	untested	
1631007610	115	West Sarutabaruta	z37a	-279.160	660.050	-12.112	194	Outer Horutoto Ruins	z5e1	-316.779	860.009	-9.680	lsb-zonelines	untested	
1664562042	115	West Sarutabaruta	z37c	-340.006	-399.521	8.097	194	Outer Horutoto Ruins	z5e9	-579.995	-636.951	-9.667	lsb-zonelines	untested	
808924026	115	West Sarutabaruta	z370	320.010	-48.071	-8.222	238	Windurst Waters	z6m1	-39.996	244.035	-7.640	lsb-zonelines	untested	
842478458	115	West Sarutabaruta	z372	169.197	-320.032	-3.751	240	Port Windurst	z6o1	-244.532	199.974	-10.765	lsb-zonelines	untested	
842543994	116	East Sarutabaruta	z382	-343.926	106.455	-13.696	115	West Sarutabaruta	z375	501.209	134.432	-12.111	lsb-zonelines	untested	
876098426	116	East Sarutabaruta	z384	-425.512	600.890	-30.692	115	West Sarutabaruta	z377	421.970	694.068	-28.059	lsb-zonelines	untested	
909652858	116	East Sarutabaruta	z386	306.101	664.733	-37.753	117	Tahrongi Canyon	z391	-65.655	-737.096	44.371	lsb-zonelines	untested	
1631073146	116	East Sarutabaruta	z38a	399.294	99.968	-8.287	192	Inner Horutoto Ruins	z5c5	437.101	180.014	-9.602	lsb-zonelines	untested	
943207290	116	East Sarutabaruta	z388	-60.020	759.397	-32.344	194	Outer Horutoto Ruins	z5e3	419.991	716.991	-9.637	lsb-zonelines	untested	
1664627578	116	East Sarutabaruta	z38c	259.996	-479.060	-12.117	194	Outer Horutoto Ruins	z5e7	580.018	-637.011	-25.626	lsb-zonelines	untested	
808989562	116	East Sarutabaruta	z380	-128.070	-520.014	-7.903	241	Windurst Woods	z6p1	124.043	-39.992	-7.704	lsb-zonelines	untested	
809055098	117	Tahrongi Canyon	z390	-64.818	-740.870	42.560	116	East Sarutabaruta	z387	305.377	660.435	-36.092	lsb-zonelines	untested	
909718394	117	Tahrongi Canyon	z396	446.613	-40.255	-6.385	118	Buburimu Peninsula	z3a1	-620.614	159.343	-46.470	lsb-zonelines	untested	
842609530	117	Tahrongi Canyon	z392	-238.244	703.991	48.730	119	Meriphataud Mountains	z3b1	-121.850	-616.268	-30.722	lsb-zonelines	untested	
876163962	117	Tahrongi Canyon	z394	485.901	514.729	43.001	198	Maze of Shakhrami	z5i1	-362.446	-179.992	-12.747	lsb-zonelines	untested	
945894266	118	Buburimu Peninsula	z3a8	-279.987	-324.019	14.891	4	Bibiki Bay	z041	669.917	911.655	-23.138	lsb-zonelines	untested	
811676538	118	Buburimu Peninsula	z3a0	-625.802	159.848	-50.081	117	Tahrongi Canyon	z397	442.781	-40.144	-1.641	lsb-zonelines	untested	
878785402	118	Buburimu Peninsula	z3a4	-360.092	315.477	-45.410	198	Maze of Shakhrami	z5i3	474.629	-259.091	-31.203	lsb-zonelines	untested	
912339834	118	Buburimu Peninsula	z3a6	444.135	201.022	15.322	213	Labyrinth of Onzozo	z5x1	-58.808	-286.654	-21.364	lsb-zonelines	untested	
845230970	118	Buburimu Peninsula	z3a2	187.797	-227.499	-6.095	249	Mhaura	z6x1	0.003	117.971	-6.252	lsb-zonelines	untested	
811742074	119	Meriphataud Mountains	z3b0	-119.897	-620.103	-36.606	117	Tahrongi Canyon	z393	-239.016	699.986	49.663	lsb-zonelines	untested	
845296506	119	Meriphataud Mountains	z3b2	-454.593	661.763	23.968	120	Sauromugue Champaign	z3c1	520.391	-502.917	-15.885	lsb-zonelines	untested	
912405370	119	Meriphataud Mountains	z3b6	774.883	621.556	-23.719	121	The Sanctuary of Zi'Tah	z3d1	-459.974	-480.899	1.075	lsb-zonelines	untested	
878850938	119	Meriphataud Mountains	z3b4	756.268	-40.040	-35.643	151	Castle Oztroja	z471	-239.447	-19.980	-1.813	lsb-zonelines	untested	
845362042	120	Sauromugue Champaign	z3c2	-480.019	200.836	-9.175	110	Rolanberry Fields	z325	372.582	475.631	19.363	lsb-zonelines	untested	
811807610	120	Sauromugue Champaign	z3c0	519.887	-507.899	-21.817	119	Meriphataud Mountains	z3b3	-454.135	657.790	28.409	lsb-zonelines	untested	
912470906	120	Sauromugue Champaign	z3c6	-104.001	-427.826	-27.307	200	Garlaige Citadel	z5k1	-380.035	398.032	-13.548	lsb-zonelines	untested	
946025338	120	Sauromugue Champaign	z3c8	263.991	-390.048	-3.402	200	Garlaige Citadel	z5k3	19.991	438.008	-19.566	lsb-zonelines	untested	
878916474	120	Sauromugue Champaign	z3c4	-579.985	399.839	-3.881	246	Port Jeuno	z6u1	52.497	-0.004	-1.579	lsb-zonelines	untested	
811873146	121	The Sanctuary of Zi'Tah	z3d0	-459.975	-483.827	-0.849	119	Meriphataud Mountains	z3b7	772.487	612.472	-19.504	lsb-zonelines	untested	
946090874	121	The Sanctuary of Zi'Tah	z3d8	-240.008	647.439	-3.052	122	Ro'Maeve	z3e1	-0.012	-146.430	-9.889	lsb-zonelines	untested	
845427578	121	The Sanctuary of Zi'Tah	z3d2	543.198	-581.175	2.706	153	The Boyahda Tree	z491	397.158	-59.985	3.590	lsb-zonelines	untested	
878982010	121	The Sanctuary of Zi'Tah	z3d4	378.574	-496.548	2.738	153	The Boyahda Tree	z493	338.298	75.195	-5.135	lsb-zonelines	untested	
912536442	121	The Sanctuary of Zi'Tah	z3d6	177.189	-181.773	2.677	154	Dragon's Aery	z4a3	118.378	140.068	-11.935	lsb-zonelines	untested	
811938682	122	Ro'Maeve	z3e0	-0.001	-150.120	-11.035	121	The Sanctuary of Zi'Tah	z3d9	-238.888	642.089	-2.225	lsb-zonelines	untested	
845493114	122	Ro'Maeve	z3e2	0.010	126.633	-35.107	251	Hall of the Gods	z6z1	-0.011	-176.133	-1.848	lsb-zonelines	untested	
879113082	123	Yuhtunga Jungle	z3f4	120.004	99.994	4.267	124	Yhoator Jungle	z3g1	-357.024	139.422	6.386	lsb-zonelines	untested	
912667514	123	Yuhtunga Jungle	z3f6	119.984	19.983	4.267	124	Yhoator Jungle	z3g3	-476.853	59.442	6.503	lsb-zonelines	untested	
946221946	123	Yuhtunga Jungle	z3f8	119.993	-299.975	4.267	124	Yhoator Jungle	z3g5	-586.840	-263.946	6.758	lsb-zonelines	untested	
1634087802	123	Yuhtunga Jungle	z3fa	111.600	-457.326	4.267	124	Yhoator Jungle	z3g7	-476.878	-500.774	6.665	lsb-zonelines	untested	
845558650	123	Yuhtunga Jungle	z3f2	-640.020	-419.949	12.240	176	Sea Serpent Grotto	z4w1	228.391	335.129	-28.160	lsb-zonelines	untested	
1667642234	123	Yuhtunga Jungle	z3fc	420.025	480.034	16.096	205	Ifrit's Cauldron	z5p7	-418.664	231.701	28.916	lsb-zonelines	untested	
812004218	123	Yuhtunga Jungle	z3f0	-241.934	531.924	-2.136	250	Kazham	z6y1	-51.997	-106.254	-11.656	lsb-zonelines	untested	
812069754	124	Yhoator Jungle	z3g0	-360.018	140.012	4.000	123	Yuhtunga Jungle	z3f5	116.825	100.000	6.613	lsb-zonelines	untested	
845624186	124	Yhoator Jungle	z3g2	-480.012	59.973	4.222	123	Yuhtunga Jungle	z3f7	116.805	19.989	6.613	lsb-zonelines	untested	
879178618	124	Yhoator Jungle	z3g4	-589.975	-263.321	4.407	123	Yuhtunga Jungle	z3f9	116.813	-299.969	6.428	lsb-zonelines	untested	
912733050	124	Yhoator Jungle	z3g6	-479.986	-499.997	4.279	123	Yuhtunga Jungle	z3fb	108.189	-456.889	6.375	lsb-zonelines	untested	
1667707770	124	Yhoator Jungle	z3gc	299.955	-627.151	-6.708	159	Temple of Uggalepih	z4f1	179.986	41.971	-9.694	lsb-zonelines	untested	
1701262202	124	Yhoator Jungle	z3ge	65.003	-507.206	-12.874	159	Temple of Uggalepih	z4f3	59.996	81.988	-9.598	lsb-zonelines	untested	
1734816634	124	Yhoator Jungle	z3gg	7.971	-507.240	-12.884	159	Temple of Uggalepih	z4f5	-59.956	81.957	-9.725	lsb-zonelines	untested	
1768371066	124	Yhoator Jungle	z3gi	347.445	-225.017	-12.797	159	Temple of Uggalepih	z4f9	238.951	179.998	-9.730	lsb-zonelines	untested	
1801925498	124	Yhoator Jungle	z3gk	347.382	-168.008	-12.750	159	Temple of Uggalepih	z4f7	198.942	300.020	-17.706	lsb-zonelines	untested	
1835479930	124	Yhoator Jungle	z3gm	380.022	80.029	4.321	160	Den of Rancor	z4gb	260.019	319.871	-15.728	lsb-zonelines	untested	
946287482	124	Yhoator Jungle	z3g8	-102.098	258.741	-2.930	205	Ifrit's Cauldron	z5p3	100.285	-320.749	-1.768	lsb-zonelines	untested	
1634153338	124	Yhoator Jungle	z3ga	105.101	345.912	-3.384	205	Ifrit's Cauldron	z5p1	299.938	-81.802	14.160	lsb-zonelines	untested	
812135290	125	Western Altepa Desert	z3h0	378.677	-12.103	7.081	114	Eastern Altepa Desert	z363	260.090	320.454	6.013	lsb-zonelines	untested	
912798586	125	Western Altepa Desert	z3h6	-114.443	-500.360	-2.575	114	Eastern Altepa Desert	z365	-320.016	-100.021	25.995	lsb-zonelines	untested	
845689722	125	Western Altepa Desert	z3h2	680.278	-100.201	12.371	173	Korroloka Tunnel	z4t5	-519.361	340.020	-31.872	lsb-zonelines	untested	
946353018	125	Western Altepa Desert	z3h8	-19.832	443.826	12.931	174	Kuftal Tunnel	z4u1	-20.008	-242.030	-22.161	lsb-zonelines	untested	
1634218874	125	Western Altepa Desert	z3ha	179.942	-285.087	14.684	208	Quicksand Caves	z5s5	179.993	-147.950	-9.754	lsb-zonelines	untested	
1667773306	125	Western Altepa Desert	z3hc	-739.979	-765.012	-13.356	208	Quicksand Caves	z5s7	-740.014	-521.835	-17.602	lsb-zonelines	untested	
1701327738	125	Western Altepa Desert	z3he	-280.009	299.985	14.345	208	Quicksand Caves	z5sx	-381.571	859.998	-1.774	lsb-zonelines	untested	
1734882170	125	Western Altepa Desert	z3hg	-138.758	-328.026	8.079	208	Quicksand Caves	z5sb	419.981	-879.744	-8.635	lsb-zonelines	untested	
1768436602	125	Western Altepa Desert	z3hi	-329.071	-221.287	8.361	208	Quicksand Caves	z5sd	-290.525	-141.257	-8.762	lsb-zonelines	untested	
1801991034	125	Western Altepa Desert	z3hk	223.952	12.711	14.189	208	Quicksand Caves	z5sf	327.608	60.391	-8.805	lsb-zonelines	untested	
1835545466	125	Western Altepa Desert	z3hm	-19.983	204.964	22.144	208	Quicksand Caves	z5sh	-59.994	263.474	-17.649	lsb-zonelines	untested	
1869099898	125	Western Altepa Desert	z3ho	-848.505	-541.019	7.985	208	Quicksand Caves	z5sj	-382.233	-296.316	-0.653	lsb-zonelines	untested	
1902654330	125	Western Altepa Desert	z3hq	-888.021	-421.232	7.199	208	Quicksand Caves	z5sl	-811.328	-258.488	-0.758	lsb-zonelines	untested	
1936208762	125	Western Altepa Desert	z3hs	-375.969	186.971	14.526	208	Quicksand Caves	z5sn	-583.626	743.580	-0.883	lsb-zonelines	untested	
1969763194	125	Western Altepa Desert	z3hu	-492.829	97.924	13.822	208	Quicksand Caves	z5sp	-341.118	484.062	-1.337	lsb-zonelines	untested	
879244154	125	Western Altepa Desert	z3h4	420.284	363.912	4.911	247	Rabao	z6v1	-20.052	-122.408	6.074	lsb-zonelines	untested	
845755258	126	Qufim Island	z3i2	-642.015	459.993	13.918	127	Behemoth's Dominion	z3j1	358.134	-60.001	24.806	lsb-zonelines	untested	
879309690	126	Qufim Island	z3i4	-289.882	320.036	-26.699	184	Lower Delkfutt's Tower	z541	460.022	-103.442	-1.770	lsb-zonelines	untested	
812200826	126	Qufim Island	z3i0	140.004	-480.004	5.979	246	Port Jeuno	z6u5	-158.194	97.573	10.315	lsb-zonelines	untested	
812266362	127	Behemoth's Dominion	z3j0	361.024	-60.001	22.103	126	Qufim Island	z3i3	-638.714	459.966	16.865	lsb-zonelines	untested	
812331898	128	Valley of Sorrows	z3k0	-239.077	-19.953	-3.098	113	Cape Teriggan	z355	315.644	-60.633	-1.517	lsb-zonelines	untested	
845886330	128	Valley of Sorrows	z3k2	39.951	-140.068	-3.102	113	Cape Teriggan	z353	230.879	-180.868	-2.668	lsb-zonelines	untested	
913126266	130	Ru'Aun Gardens	z3m6	-91.502	-433.740	-26.530	177	Ve'Lugannon Palace	z4x1	-100.010	-399.468	-25.752	lsb-zonelines	untested	
946680698	130	Ru'Aun Gardens	z3m8	91.486	-433.753	-26.530	177	Ve'Lugannon Palace	z4x3	99.981	-399.453	-25.752	lsb-zonelines	untested	
1634546554	130	Ru'Aun Gardens	z3ma	359.114	-242.838	-26.530	177	Ve'Lugannon Palace	z4x5	359.501	-260.017	-25.752	lsb-zonelines	untested	
1701655418	130	Ru'Aun Gardens	z3me	433.233	-14.592	-26.718	177	Ve'Lugannon Palace	z4x7	399.460	19.983	-25.752	lsb-zonelines	untested	
1735209850	130	Ru'Aun Gardens	z3mg	341.805	266.383	-26.741	177	Ve'Lugannon Palace	z4x9	319.465	419.983	-25.752	lsb-zonelines	untested	
1802318714	130	Ru'Aun Gardens	z3mk	147.751	407.505	-26.728	177	Ve'Lugannon Palace	z4xb	139.982	399.486	-25.752	lsb-zonelines	untested	
1835873146	130	Ru'Aun Gardens	z3mm	-147.737	407.471	-26.762	177	Ve'Lugannon Palace	z4xd	-140.018	399.461	-25.752	lsb-zonelines	untested	
1902982010	130	Ru'Aun Gardens	z3mq	-341.805	266.353	-26.762	177	Ve'Lugannon Palace	z4xf	-320.485	419.998	-25.752	lsb-zonelines	untested	
1936536442	130	Ru'Aun Gardens	z3ms	-433.420	-14.597	-26.762	177	Ve'Lugannon Palace	z4xh	-400.505	19.998	-25.752	lsb-zonelines	untested	
2003645306	130	Ru'Aun Gardens	z3mw	-358.998	-242.817	-26.762	177	Ve'Lugannon Palace	z4xj	-360.460	-260.002	-25.752	lsb-zonelines	untested	
812462970	130	Ru'Aun Gardens	z3m0	0.001	-106.589	-50.351	178	The Shrine of Ru'Avitau	z4y1	-40.005	-232.000	-3.398	lsb-zonelines	untested	
846017402	130	Ru'Aun Gardens	z3m2	-94.809	-145.489	-34.736	178	The Shrine of Ru'Avitau	z4y3	-119.993	-192.009	-19.360	lsb-zonelines	untested	
879571834	130	Ru'Aun Gardens	z3m4	94.793	-145.478	-34.736	178	The Shrine of Ru'Avitau	z4y5	119.987	-191.989	-19.344	lsb-zonelines	untested	
1668100986	130	Ru'Aun Gardens	z3mc	317.283	-103.073	-10.713	178	The Shrine of Ru'Avitau	z4y7	351.996	-160.002	-3.398	lsb-zonelines	untested	
1768764282	130	Ru'Aun Gardens	z3mi	193.716	266.626	-10.700	178	The Shrine of Ru'Avitau	z4y9	239.998	352.002	-3.398	lsb-zonelines	untested	
1869427578	130	Ru'Aun Gardens	z3mo	-195.491	269.073	-10.747	178	The Shrine of Ru'Avitau	z4yb	-240.003	352.003	-3.398	lsb-zonelines	untested	
1970090874	130	Ru'Aun Gardens	z3mu	-316.315	-102.789	-10.756	178	The Shrine of Ru'Avitau	z4yd	-351.995	-159.991	-3.398	lsb-zonelines	untested	
2037199738	130	Ru'Aun Gardens	z3my	334.888	-460.958	-45.956	180	La'Loff Amphitheater	z501	527.721	559.469	-41.082	lsb-zonelines	untested	
812477562	130	Ru'Aun Gardens	zlm0	541.865	176.066	-45.956	180	La'Loff Amphitheater	z503	189.849	346.531	-176.455	lsb-zonelines	untested	
846031994	130	Ru'Aun Gardens	zlm2	0.002	569.781	-45.956	180	La'Loff Amphitheater	z505	-605.070	436.136	-25.487	lsb-zonelines	untested	
879586426	130	Ru'Aun Gardens	zlm4	-541.859	176.056	-45.956	180	La'Loff Amphitheater	z507	60.080	473.425	-227.125	lsb-zonelines	untested	
913140858	130	Ru'Aun Gardens	zlm6	-334.886	-460.949	-45.956	180	La'Loff Amphitheater	z509	-236.692	413.546	-140.109	lsb-zonelines	untested	
946695290	130	Ru'Aun Gardens	zlm8	-1.099	-641.502	-58.013	251	Hall of the Gods	z6z3	0.005	362.018	-1.640	lsb-zonelines	untested	
812856186	136	Beaucedine Glacier [S]	z3s0	18.084	-658.120	-4.298	84	Batallia Downs [S]	z2c5	-500.451	504.894	-39.710	lsb-zonelines	untested	
846410618	136	Beaucedine Glacier [S]	z3s2	-180.000	283.000	-86.893	137	Xarcabard [S]	z3t1	680.000	-300.000	-2.495	lsb-zonelines	untested	
812921722	137	Xarcabard [S]	z3t0	683.275	-300.196	-6.517	136	Beaucedine Glacier [S]	z3s3	-180.000	280.000	-81.850	lsb-zonelines	untested	
846476154	137	Xarcabard [S]	z3t2	-437.021	20.018	-52.941	138	Castle Zvahl Baileys [S]	z3u1	412.020	-19.964	-13.611	lsb-zonelines	untested	
812987258	138	Castle Zvahl Baileys [S]	z3u0	414.951	-19.995	-16.608	137	Xarcabard [S]	z3t3	-414.000	20.000	-46.500	lsb-zonelines	untested	
846541690	138	Castle Zvahl Baileys [S]	z3u2	-185.026	20.000	-39.497	155	Castle Zvahl Keep [S]	z4b1	62.014	-19.989	-1.907	lsb-zonelines	untested	
813052794	139	Horlais Peak	z3v0	-540.003	-209.995	156.710	142	Yughott Grotto	z3y9	439.814	169.755	-42.481	lsb-zonelines	untested	
846607226	139	Horlais Peak	z3v2	439.943	69.988	-43.222	142	Yughott Grotto	z3yb	437.235	68.564	-42.063	lsb-zonelines	untested	
813118330	140	Ghelsba Outpost	z3w0	99.723	-45.669	-2.166	100	West Ronfaure	z2s9	-738.178	619.325	-67.173	lsb-zonelines	untested	
880227194	140	Ghelsba Outpost	z3w4	130.046	181.572	-22.812	141	Fort Ghelsba	z3x1	-161.497	19.985	-21.977	lsb-zonelines	untested	
846672762	140	Ghelsba Outpost	z3w2	-7.915	-60.877	-2.391	142	Yughott Grotto	z3y7	-255.961	-69.828	-2.711	lsb-zonelines	untested	
813183866	141	Fort Ghelsba	z3x0	-172.091	16.925	-23.874	140	Ghelsba Outpost	z3w5	125.852	180.403	-22.097	lsb-zonelines	untested	
846738298	141	Fort Ghelsba	z3x2	225.670	18.620	-87.001	142	Yughott Grotto	z3y1	276.235	149.944	-42.359	lsb-zonelines	untested	
880292730	141	Fort Ghelsba	z3x4	232.903	101.886	-47.029	142	Yughott Grotto	z3y3	295.374	249.657	-26.691	lsb-zonelines	untested	
913847162	141	Fort Ghelsba	z3x6	11.523	-108.084	-23.930	142	Yughott Grotto	z3y5	55.237	70.061	-14.923	lsb-zonelines	untested	
947467130	142	Yughott Grotto	z3y8	443.240	169.684	-43.033	139	Horlais Peak	z3v1	-536.363	-210.819	157.713	lsb-zonelines	untested	
1635332986	142	Yughott Grotto	z3ya	440.908	69.949	-43.149	139	Horlais Peak	z3v3	444.270	68.513	-42.210	lsb-zonelines	untested	
913912698	142	Yughott Grotto	z3y6	-251.344	-69.672	-3.365	140	Ghelsba Outpost	z3w3	-2.049	-60.185	-2.202	lsb-zonelines	untested	
813249402	142	Yughott Grotto	z3y0	273.019	150.416	-43.500	141	Fort Ghelsba	z3x3	219.949	19.489	-86.032	lsb-zonelines	untested	
846803834	142	Yughott Grotto	z3y2	291.230	249.336	-27.265	141	Fort Ghelsba	z3x5	226.688	101.045	-46.417	lsb-zonelines	untested	
880358266	142	Yughott Grotto	z3y4	50.504	70.595	-15.840	141	Fort Ghelsba	z3x7	6.587	-107.077	-22.088	lsb-zonelines	untested	
813314938	143	Palborough Mines	z3z0	1.494	59.893	-3.051	106	North Gustaberg	z2y9	495.999	1172.910	-36.647	lsb-zonelines	untested	
846869370	143	Palborough Mines	z3z2	117.365	-140.074	-43.612	144	Waughroon Shrine	z401	-361.434	-259.996	101.798	lsb-zonelines	untested	
880423802	143	Palborough Mines	z3z4	180.841	-73.497	-42.417	144	Waughroon Shrine	z403	340.017	277.484	-118.107	lsb-zonelines	untested	
808465530	144	Waughroon Shrine	z400	-364.006	-259.955	101.224	143	Palborough Mines	z3z3	114.483	-140.014	-41.944	lsb-zonelines	untested	
842019962	144	Waughroon Shrine	z402	340.004	280.002	-118.806	143	Palborough Mines	z3z5	180.861	-70.971	-40.500	lsb-zonelines	untested	
808531066	145	Giddeus	z410	-100.857	411.410	-4.534	115	West Sarutabaruta	z379	-374.008	63.289	-23.712	lsb-zonelines	untested	
842085498	145	Giddeus	z412	-139.999	-300.329	-7.532	146	Balga's Dais	z421	317.842	380.143	-126.158	lsb-zonelines	untested	
842151034	146	Balga's Dais	z422	-260.290	-363.578	111.152	115	West Sarutabaruta	z37h	-225.921	-185.284	-8.401	lsb-zonelines	untested	
808596602	146	Balga's Dais	z420	321.741	379.976	-128.397	145	Giddeus	z413	-135.904	-300.668	-5.788	lsb-zonelines	untested	
