time	result	zone	destination	kind	confidence	player_x	player_z	player_y	dest_x	dest_z	dest_y	waypoint_index	waypoint_count	target_x	target_z	wall_clearance	off_route	reason	nearby
2026-06-20 23:11:32	blocked	103	Konschtat Highlands zone line	area	untested	704.722	188.188	-11.743	919.212	-440.003	-4.639	5	66	703.094	180.867	0.00	7.50	Possible obstacle or wall. Clearance 0 yalm. Turn until the beacon moves off-center, then try forward. Route refreshed.	Planar Rift 17; Riftworn Pyxis 17; Damselfly 24
2026-06-20 23:12:26	blocked	103	Konschtat Highlands zone line	area	untested	706.330	189.180	-10.564	919.212	-440.003	-4.639	4	65	704.093	181.564	0.49	7.94	Possible obstacle or wall. Clearance 0 yalm. Turn until the beacon moves off-center, then try forward. Route refreshed.	Planar Rift 15; Riftworn Pyxis 15
2026-06-20 23:14:21	blocked	103	Konschtat Highlands zone line	area	untested	584.820	108.318	-11.648	919.212	-440.003	-4.639	5	65	581.741	103.491	0.00	5.73	Possible obstacle or wall. Clearance 0 yalm. Turn until the beacon moves off-center, then try forward. Route refreshed.	
2026-06-20 23:14:59	blocked	103	Konschtat Highlands zone line	area	untested	535.968	94.302	-10.229	919.212	-440.003	-4.639	4	52	543.110	83.976	0.02	12.56	Possible obstacle or wall. Clearance 0 yalm. Turn until the beacon moves off-center, then try forward. Route refreshed.	Goblin Leecher 10; Damselfly 14
2026-06-20 23:18:17	arrived	103	Konschtat Highlands zone line	area	untested	920.473	-439.099	0.000	919.212	-440.003	-4.639	52	52	919.212	-440.003	11.62		arrival	
2026-06-20 23:19:02	start	108	North Gustaberg zone line	area	untested	-163.623	883.812	70.863	101.199	-611.982	-77.595	2	79	-168.000	871.200	5.51		menu	
2026-06-20 23:26:19	arrived	108	North Gustaberg zone line	area	untested	99.265	-610.542	-72.840	101.199	-611.982	-77.595	79	79	101.199	-611.982	1.27		arrival	Ramblix 23; Goblin Footprint 23
2026-06-20 23:26:54	unreachable	106	South Gustaberg zone line z2y2	area	untested	-520.617	588.639	39.863	0.735	-79.065	-5.555	1	1	0.000	0.000	4.75		menu start unreachable	
2026-06-20 23:27:56	unreachable	106	South Gustaberg zone line z2y2	area	untested	-519.742	588.639	39.909	0.735	-79.065	-5.555	1	1	0.000	0.000	5.63		menu start unreachable	
2026-06-20 23:28:03	start	106	South Gustaberg zone line z2y4	area	untested	-519.742	588.639	39.909	-440.639	-276.308	33.094	2	31	-465.200	534.400	5.63		menu	
2026-06-20 23:29:03	blocked	106	South Gustaberg zone line z2y4	area	untested	-345.484	433.984	48.138	-440.639	-276.308	33.094	2	29	-338.538	431.155	0.14	7.50	Possible obstacle or wall. Clearance 0 yalm. Turn until the beacon moves off-center, then try forward. Route refreshed.	Young Quadav 22
2026-06-20 23:31:10	blocked	106	South Gustaberg zone line z2y4	area	untested	-405.319	-56.769	47.101	-440.639	-276.308	33.094	2	19	-401.057	-64.782	5.31	9.08	Possible obstacle. Wall clearance 5 yalms. Turn until the beacon moves off-center, then try forward. Route refreshed.	Vulture 15; Treasure Casket 16; Rock Lizard 22
2026-06-20 23:31:19	blocked	106	South Gustaberg zone line z2y4	area	untested	-405.787	-57.250	46.854	-440.639	-276.308	33.094	2	19	-401.014	-64.896	4.91	9.01	Possible obstacle. Wall clearance 5 yalms. Turn until the beacon moves off-center, then try forward. Route refreshed.	Treasure Casket 16; Vulture 19; Rock Lizard 22
2026-06-20 23:31:28	blocked	106	South Gustaberg zone line z2y4	area	untested	-406.224	-57.606	46.666	-440.639	-276.308	33.094	2	19	-401.000	-64.933	4.63	9.00	Possible obstacle. Wall clearance 5 yalms. Turn until the beacon moves off-center, then try forward. Route refreshed.	Treasure Casket 16; Vulture 21; Rock Lizard 22
2026-06-20 23:31:37	blocked	106	South Gustaberg zone line z2y4	area	untested	-404.633	-56.011	47.465	-440.639	-276.308	33.094	2	19	-401.007	-64.915	5.99	9.61	Possible obstacle. Wall clearance 6 yalms. Turn until the beacon moves off-center, then try forward. Route refreshed.	Treasure Casket 16; Rock Lizard 20
2026-06-20 23:31:46	blocked	106	South Gustaberg zone line z2y4	area	untested	-402.993	-56.103	47.105	-440.639	-276.308	33.094	2	18	-400.975	-65.001	6.06	9.12	Possible obstacle. Wall clearance 6 yalms. Turn until the beacon moves off-center, then try forward. Route refreshed.	Treasure Casket 18
2026-06-20 23:32:51	arrived	106	South Gustaberg zone line z2y4	area	untested	-443.907	-275.407	38.791	-440.639	-276.308	33.094	18	18	-440.639	-276.308	5.20		arrival	
2026-06-21 02:10:24	start	107	Bastok Markets zone line	area	untested	-442.751	-121.753	39.136	260.000	-180.000	-3.225	2	23	-472.400	-192.000	5.68		menu	Kalonyu 10
2026-06-21 02:11:32	blocked	107	Bastok Markets zone line	area	untested	-351.298	-338.597	38.690	260.000	-180.000	-3.225	2	18	-339.296	-338.253	14.77	12.01	Possible obstacle. Wall clearance 15 yalms. Turn until the beacon moves off-center, then try forward. Route refreshed.	Walking Sapling 5; Leaping Lizzy 9; Enchanted Bones 20; Rock Lizard 20
2026-06-21 02:11:44	blocked	107	Bastok Markets zone line	area	untested	-348.342	-334.348	38.260	260.000	-180.000	-3.225	2	15	-341.035	-341.531	12.76	10.25	Possible obstacle. Wall clearance 13 yalms. Turn until the beacon moves off-center, then try forward. Route refreshed.	Leaping Lizzy 4; Walking Sapling 10; Rock Lizard 14; Enchanted Bones 15
2026-06-21 02:12:04	blocked	107	Bastok Markets zone line	area	untested	-329.828	-326.989	30.000	260.000	-180.000	-3.225	2	15	-320.528	-326.936	7.81	9.30	Possible obstacle. Wall clearance 8 yalms. Turn until the beacon moves off-center, then try forward. Route refreshed.	Walking Sapling 6; Enchanted Bones 7; Leaping Lizzy 16; Young Quadav 20
2026-06-21 02:12:41	blocked	107	Bastok Markets zone line	area	untested	-223.523	-325.138	17.263	260.000	-180.000	-3.225	2	13	-214.289	-320.630	2.30	10.28	Possible obstacle or wall. Clearance 2 yalm. Turn until the beacon moves off-center, then try forward. Route refreshed.	Young Quadav 14; Amethyst Quadav 21; Rock Lizard 23
2026-06-21 02:14:28	arrived	107	Bastok Markets zone line	area	untested	257.259	-186.884	0.750	260.000	-180.000	-3.225	12	13	259.211	-182.269	0.46		arrival	Magivore Ternion 12; ??? 12; Moogle 12; Goblin Footprint 18; Ramblix 18
2026-06-21 02:25:16	start	107	Bastok Markets zone line	area	untested	261.462	-183.317	0.714	260.000	-180.000	-3.225	3	3	260.000	-180.000	1.74		menu	Kojicoji 4; Moogle 13; Magivore Ternion 13; ??? 13; Goblin Footprint 15
2026-06-21 02:25:16	arrived	107	Bastok Markets zone line	area	untested	261.462	-183.317	0.714	260.000	-180.000	-3.225	3	3	260.000	-180.000	1.74		arrival	Kojicoji 4; Moogle 13; Magivore Ternion 13; ??? 13; Goblin Footprint 15
2026-06-21 02:25:26	start	107	North Gustaberg zone line z2z4	area	untested	261.462	-183.317	0.714	0.877	80.156	-6.763	2	14	256.400	-190.000	1.74		menu	Valaineral 3; Kojicoji 4; Moogle 13; Magivore Ternion 13; ??? 13
2026-06-21 02:25:33	blocked	107	North Gustaberg zone line z2z4	area	untested	261.462	-183.317	0.714	0.877	80.156	-6.763	2	14	257.235	-188.897	1.74	7.00	Possible obstacle or wall. Clearance 2 yalm. Turn until the beacon moves off-center, then try forward. Route refreshed.	Valaineral 2; Sylvie 3; Kojicoji 4; Moogle 13; Magivore Ternion 13
2026-06-21 02:25:52	blocked	107	North Gustaberg zone line z2z4	area	untested	261.462	-183.317	0.714	0.877	80.156	-6.763	2	14	257.235	-188.897	1.74	7.00	Possible obstacle or wall. Clearance 2 yalm. Turn until the beacon moves off-center, then try forward. Route refreshed.	Moogle 13; ??? 13; Magivore Ternion 13; Goblin Footprint 15; Ramblix 15
2026-06-21 02:26:11	blocked	107	North Gustaberg zone line z2z4	area	untested	261.462	-183.317	0.714	0.877	80.156	-6.763	2	14	257.235	-188.897	1.74	7.00	Possible obstacle or wall. Clearance 2 yalm. Turn until the beacon moves off-center, then try forward. Route refreshed.	Moogle 13; ??? 13; Magivore Ternion 13; Goblin Footprint 15; Ramblix 15
2026-06-21 02:26:29	blocked	107	North Gustaberg zone line z2z4	area	untested	261.462	-183.317	0.714	0.877	80.156	-6.763	2	14	257.235	-188.897	1.74	7.00	Possible obstacle or wall. Clearance 2 yalm. Turn until the beacon moves off-center, then try forward. Route refreshed.	Moogle 13; ??? 13; Magivore Ternion 13; Goblin Footprint 15; Ramblix 15
2026-06-21 02:26:58	blocked	107	North Gustaberg zone line z2z4	area	untested	261.462	-183.317	0.713	0.877	80.156	-6.763	2	14	257.235	-188.897	1.74	7.00	Possible obstacle or wall. Clearance 2 yalm. Turn until the beacon moves off-center, then try forward. Route refreshed.	
2026-06-21 02:27:16	blocked	107	North Gustaberg zone line z2z4	area	untested	261.462	-183.317	0.713	0.877	80.156	-6.763	2	14	257.235	-188.897	1.74	7.00	Possible obstacle or wall. Clearance 2 yalm. Turn until the beacon moves off-center, then try forward. Route refreshed.	Moogle 13; ??? 13; Magivore Ternion 13; Goblin Footprint 15; Ramblix 15
2026-06-21 02:27:34	blocked	107	North Gustaberg zone line z2z4	area	untested	261.462	-183.317	0.713	0.877	80.156	-6.763	2	14	257.235	-188.897	1.74	7.00	Possible obstacle or wall. Clearance 2 yalm. Turn until the beacon moves off-center, then try forward. Route refreshed.	Moogle 13; ??? 13; Magivore Ternion 13; Goblin Footprint 15; Ramblix 15
2026-06-21 02:27:52	blocked	107	North Gustaberg zone line z2z4	area	untested	261.462	-183.317	0.713	0.877	80.156	-6.763	2	14	257.235	-188.897	1.74	7.00	Possible obstacle or wall. Clearance 2 yalm. Turn until the beacon moves off-center, then try forward. Route refreshed.	Moogle 13; ??? 13; Magivore Ternion 13; Goblin Footprint 15; Ramblix 15
2026-06-21 02:28:14	zoned	107	North Gustaberg zone line z2z4	area	untested	-99.358	-183.033	0.000	0.877	80.156	-6.763	1	0	0.000	0.000	1.30		zone change	
2026-06-21 02:55:03	start	245	Rolanberry Fields zone line	area	untested	-111.481	-176.866	-0.000	-123.065	-200.691	-4.435	2	3	-123.065	-200.691	5.90		menu	Yamilla 2; Voidwatch Purveyor 3; Streetlamp 9; Shashan-Mishan 10; Lordhelmet 11
2026-06-21 02:55:03	start	245	Rolanberry Fields zone line	area	untested	-111.481	-176.866	-0.000	-123.065	-200.691	-4.435	2	3	-123.065	-200.691	5.90		menu	Yamilla 2; Voidwatch Purveyor 3; Streetlamp 9; Shashan-Mishan 10; Lordhelmet 11
2026-06-21 02:55:04	start	245	Rolanberry Fields zone line	area	untested	-111.481	-176.866	-0.000	-123.065	-200.691	-4.435	2	3	-123.065	-200.691	5.90		menu	Yamilla 2; Voidwatch Purveyor 3; Streetlamp 9; Shashan-Mishan 10; Lordhelmet 11
2026-06-21 02:55:13	arrived	245	Rolanberry Fields zone line	area	untested	-120.295	-200.687	0.000	-123.065	-200.691	-4.435	3	3	-123.065	-200.691	0.00		arrival	Banniy 4; Vhana Ehgaklywha 6; Alrauverat 25; Yamilla 25
2026-06-21 02:55:37	start	110	Survival Guide	object	untested	337.366	608.165	24.021	-228.000	386.000	4.120	2	16	259.600	540.125	18.36		menu	
2026-06-21 02:55:37	start	110	Survival Guide	object	untested	337.366	608.165	24.021	-228.000	386.000	4.120	2	16	259.600	540.125	18.36		menu	
2026-06-21 02:55:37	start	110	Survival Guide	object	untested	337.366	608.165	24.021	-228.000	386.000	4.120	2	16	259.600	540.125	18.36		menu	
2026-06-21 02:58:01	arrived	110	Survival Guide	object	untested	-227.616	386.076	4.307	-228.000	386.000	4.120	16	16	-228.000	386.000	3.15		arrival	
2026-06-21 02:59:25	start	103	Selbina zone line	area	untested	138.000	97.000	-7.506	60.003	-154.537	-7.529	2	14	130.400	86.800	0.95		menu	Survival Guide 1; Tsunashige, I.M. 4; Nyata-Mobuta, W.W. 4; Quanteilleron, R.K. 4; Field Manual 5
2026-06-21 02:59:25	start	103	Selbina zone line	area	untested	138.000	97.000	-7.506	60.003	-154.537	-7.529	2	14	130.400	86.800	0.95		menu	Survival Guide 1; Tsunashige, I.M. 4; Nyata-Mobuta, W.W. 4; Quanteilleron, R.K. 4; Field Manual 5
2026-06-21 03:01:17	arrived	103	Selbina zone line	area	untested	60.719	-153.652	-3.112	60.003	-154.537	-7.529	12	12	60.003	-154.537	2.70		arrival	
2026-06-21 03:02:21	start	248	Home Point #1	object	untested	16.023	99.814	-14.565	36.117	34.635	-10.729	2	6	23.513	38.967	3.41		menu	Flandiace 16; Lombaria 24
2026-06-21 03:02:21	start	248	Home Point #1	object	untested	16.023	99.814	-14.565	36.117	34.635	-10.729	2	6	23.513	38.967	3.41		menu	Flandiace 16; Lombaria 24
2026-06-21 03:02:21	start	248	Home Point #1	object	untested	16.023	99.814	-14.565	36.117	34.635	-10.729	2	6	23.513	38.967	3.41		menu	Flandiace 16; Lombaria 24
2026-06-21 03:02:21	start	248	Home Point #1	object	untested	16.023	99.814	-14.565	36.117	34.635	-10.729	2	6	23.513	38.967	3.41		menu	Flandiace 16; Lombaria 24
2026-06-21 03:02:21	start	248	Home Point #1	object	untested	16.023	99.814	-14.565	36.117	34.635	-10.729	2	6	23.513	38.967	3.41		menu	Flandiace 16; Lombaria 24
2026-06-21 03:02:47	arrived	248	Home Point #1	object	untested	31.406	29.905	-10.559	36.117	34.635	-10.729	5	6	39.872	30.895	4.83		arrival	Zeroths 5; Princebadoori 5; Naveroth 5; Venu 5; Saluvan 5
2026-06-21 13:28:39	start	248	Pacomart	npc	untested	13.649	32.021	-10.670	-14.401	-30.557	-0.915	3	11	7.113	27.767	0.20		menu	Pomulus 14; Moreche 15; Hymne 21; Helina 21; Varken 22
2026-06-21 13:28:39	start	248	Pacomart	npc	untested	13.649	32.021	-10.670	-14.401	-30.557	-0.915	3	11	7.113	27.767	0.20		menu	Pomulus 14; Moreche 15; Hymne 21; Helina 21; Varken 22
2026-06-21 13:28:39	start	248	Pacomart	npc	untested	13.649	32.021	-10.670	-14.401	-30.557	-0.915	3	11	7.113	27.767	0.20		menu	Pomulus 14; Moreche 15; Hymne 21; Helina 21; Varken 22
2026-06-21 13:28:39	start	248	Pacomart	npc	untested	13.649	32.021	-10.670	-14.401	-30.557	-0.915	3	11	7.113	27.767	0.20		menu	Pomulus 14; Moreche 15; Hymne 21; Helina 21; Varken 22
2026-06-21 13:29:29	arrived	248	Pacomart	npc	untested	-14.144	-22.621	-2.276	-14.401	-30.557	-0.915	10	11	-17.382	-29.386	0.01		arrival	Oleg 2; Jimaida 5; Pacomart 8; Yaya 9; Zaldon 16
2026-06-21 13:37:14	start	248	Proto-Waypoint	object	untested	-50.684	-25.627	-2.559	-31.376	-29.603	-0.777	2	4	-41.287	-21.833	0.08		menu	Dohdjuma 9; Abelard 13; Diederik 14; Proto-Waypoint 20; Jillia 21
2026-06-21 13:37:14	start	248	Proto-Waypoint	object	untested	-50.684	-25.627	-2.559	-31.376	-29.603	-0.777	2	4	-41.287	-21.833	0.08		menu	Dohdjuma 9; Abelard 13; Diederik 14; Proto-Waypoint 20; Jillia 21
2026-06-21 13:37:14	start	248	Proto-Waypoint	object	untested	-50.684	-25.627	-2.559	-31.376	-29.603	-0.777	2	4	-41.287	-21.833	0.08		menu	Dohdjuma 9; Abelard 13; Diederik 14; Proto-Waypoint 20; Jillia 21
2026-06-21 13:37:14	start	248	Proto-Waypoint	object	untested	-50.684	-25.627	-2.559	-31.376	-29.603	-0.777	2	4	-41.287	-21.833	0.08		menu	Dohdjuma 9; Abelard 13; Diederik 14; Proto-Waypoint 20; Jillia 21
2026-06-21 13:37:28	blocked	248	Proto-Waypoint	object	untested	-41.296	-26.181	-2.398	-31.376	-29.603	-0.777	4	5	-37.229	-22.479	0.00	5.50	Possible obstacle or wall. Clearance 0 yalm. Turn until the beacon moves off-center, then try forward. Route refreshed.	Diederik 5; Proto-Waypoint 10; Jillia 12; Abelard 17; Dohdjuma 18
2026-06-21 13:37:46	blocked	248	Proto-Waypoint	object	untested	-41.127	-26.134	-2.380	-31.376	-29.603	-0.777	4	5	-36.066	-23.981	0.00	5.50	Possible obstacle or wall. Clearance 0 yalm. Turn until the beacon moves off-center, then try forward. Route refreshed.	Diederik 5; Proto-Waypoint 10; Jillia 12; Abelard 17; Dohdjuma 18
2026-06-21 13:37:57	arrived	248	Proto-Waypoint	object	untested	-35.799	-25.262	-0.964	-31.376	-29.603	-0.777	4	5	-27.664	-25.820	2.69		arrival	Diederik 4; Proto-Waypoint 6; Jillia 8; Jimaida 20; Manfried 20
2026-06-21 16:38:14	start	249	Buburimu Peninsula zone line	area	untested	38.191	45.400	-8.000	-0.179	121.015	-8.549	2	7	12.173	55.247	0.35		menu	Kotan-Purutan 2; Radhika 7; Mauh Halaapah 8; Albin 9; NPC 9
2026-06-21 16:38:14	start	249	Buburimu Peninsula zone line	area	untested	38.191	45.400	-8.000	-0.179	121.015	-8.549	2	7	12.173	55.247	0.35		menu	Kotan-Purutan 2; Radhika 7; Mauh Halaapah 8; Albin 9; NPC 9
2026-06-21 16:38:14	start	249	Buburimu Peninsula zone line	area	untested	38.191	45.400	-8.000	-0.179	121.015	-8.549	2	7	12.173	55.247	0.35		menu	Kotan-Purutan 2; Radhika 7; Mauh Halaapah 8; Albin 9; NPC 9
2026-06-21 16:38:15	start	249	Buburimu Peninsula zone line	area	untested	38.191	45.400	-8.000	-0.179	121.015	-8.549	2	7	12.173	55.247	0.35		menu	Kotan-Purutan 2; Radhika 7; Mauh Halaapah 8; Albin 9; NPC 9
2026-06-21 16:38:42	arrived	249	Buburimu Peninsula zone line	area	untested	-0.018	120.160	-4.000	-0.179	121.015	-8.549	7	7	-0.179	121.015	3.42		arrival	Somo Aatsula 17; Marilionne 20
2026-06-21 16:39:39	start	118	Tahrongi Canyon zone line	area	untested	186.472	-223.510	-1.599	-625.802	159.848	-50.081	3	41	180.400	-216.300	2.02		menu	
2026-06-21 16:39:39	start	118	Tahrongi Canyon zone line	area	untested	186.472	-223.510	-1.599	-625.802	159.848	-50.081	3	41	180.400	-216.300	2.02		menu	
2026-06-21 16:39:39	start	118	Tahrongi Canyon zone line	area	untested	186.472	-223.510	-1.599	-625.802	159.848	-50.081	3	41	180.400	-216.300	2.02		menu	
2026-06-21 16:39:39	start	118	Tahrongi Canyon zone line	area	untested	186.472	-223.510	-1.599	-625.802	159.848	-50.081	3	41	180.400	-216.300	2.02		menu	
2026-06-21 16:43:14	arrived	118	Tahrongi Canyon zone line	area	untested	-624.331	161.725	-45.548	-625.802	159.848	-50.081	41	41	-625.802	159.848	2.76		arrival	Goblin Footprint 17; Ramblix 17; Mashasha, W.W. 25; Wise Turtle, I.M. 25; Craigine, R.K. 25
2026-06-21 16:43:59	start	117	East Sarutabaruta zone line	area	untested	442.781	-40.144	0.000	-64.818	-740.870	42.560	2	60	419.624	-23.600	6.36		menu	
2026-06-21 16:43:59	start	117	East Sarutabaruta zone line	area	untested	442.781	-40.144	0.000	-64.818	-740.870	42.560	2	60	419.624	-23.600	6.36		menu	
2026-06-21 16:43:59	start	117	East Sarutabaruta zone line	area	untested	442.781	-40.144	0.000	-64.818	-740.870	42.560	2	60	419.624	-23.600	6.36		menu	
2026-06-21 16:48:25	arrived	117	East Sarutabaruta zone line	area	untested	-66.889	-734.823	46.378	-64.818	-740.870	42.560	59	60	-65.235	-739.544	1.55		arrival	Goblin Footprint 13; Ramblix 13; DIRECTOR 17
2026-06-21 16:50:32	start	116	Windurst Woods zone line	area	untested	305.627	660.434	-33.640	-128.070	-520.014	-7.903	2	48	290.800	648.100	1.92		menu	
2026-06-21 16:50:32	start	116	Windurst Woods zone line	area	untested	305.627	660.434	-33.640	-128.070	-520.014	-7.903	2	48	290.800	648.100	1.92		menu	
2026-06-21 16:50:32	start	116	Windurst Woods zone line	area	untested	305.627	660.434	-33.640	-128.070	-520.014	-7.903	2	48	290.800	648.100	1.92		menu	
2026-06-21 16:50:32	start	116	Windurst Woods zone line	area	untested	305.627	660.434	-33.640	-128.070	-520.014	-7.903	2	48	290.800	648.100	1.92		menu	
2026-06-21 16:56:50	arrived	116	Windurst Woods zone line	area	untested	-121.197	-518.905	-4.000	-128.070	-520.014	-7.903	47	48	-126.221	-519.500	1.81		arrival	Heih Porhiaap 4; Orlaine 5; Taby Canatahey 6; Field Manual 15; Ramblix 18
2026-06-21 16:57:41	start	241	Port Windurst zone line	area	untested	122.312	-37.492	-5.000	-94.202	-72.738	-1.707	2	12	80.410	-40.285	0.41		menu	Nine of Spades 4; Ten of Spades 7; DIRECTOR 13; PRODUCER 14; Eggsperiment R 16
2026-06-21 16:57:41	start	241	Port Windurst zone line	area	untested	122.312	-37.492	-5.000	-94.202	-72.738	-1.707	2	12	80.410	-40.285	0.41		menu	Nine of Spades 4; Ten of Spades 7; DIRECTOR 13; PRODUCER 14; Eggsperiment R 16
2026-06-21 16:57:41	start	241	Port Windurst zone line	area	untested	122.312	-37.492	-5.000	-94.202	-72.738	-1.707	2	12	80.410	-40.285	0.41		menu	Nine of Spades 4; Ten of Spades 7; DIRECTOR 13; PRODUCER 14; Eggsperiment R 16
2026-06-21 16:58:42	arrived	241	Port Windurst zone line	area	untested	-92.657	-73.140	2.687	-94.202	-72.738	-1.707	12	12	-94.202	-72.738	3.14		arrival	Meh Kotomaihro 14
2026-06-21 19:35:00	start	241	Windurst Walls zone line	area	untested	-93.827	-64.820	2.051	-60.725	91.983	-7.184	2	14	-67.190	-69.085	0.00		menu	Mrkil 6; Hals 8; Meh Kotomaihro 17
2026-06-21 19:35:00	start	241	Windurst Walls zone line	area	untested	-93.827	-64.820	2.051	-60.725	91.983	-7.184	2	14	-67.190	-69.085	0.00		menu	Mrkil 6; Hals 8; Meh Kotomaihro 17
2026-06-21 19:35:00	start	241	Windurst Walls zone line	area	untested	-93.827	-64.820	2.051	-60.725	91.983	-7.184	2	14	-67.190	-69.085	0.00		menu	Mrkil 6; Hals 8; Meh Kotomaihro 17
2026-06-21 19:35:00	start	241	Windurst Walls zone line	area	untested	-93.827	-64.820	2.051	-60.725	91.983	-7.184	2	14	-67.190	-69.085	0.00		menu	Mrkil 6; Hals 8; Meh Kotomaihro 17
2026-06-21 19:35:53	arrived	241	Windurst Walls zone line	area	untested	-61.424	90.790	-4.226	-60.725	91.983	-7.184	14	14	-60.725	91.983	1.71		arrival	Mahoh Mahborogho 20
2026-06-21 19:37:40	start	239	Windurst Waters zone line	area	untested	101.650	-153.580	-2.737	-204.979	139.551	-7.031	2	26	89.184	-139.027	0.33		menu	
2026-06-21 19:37:40	start	239	Windurst Waters zone line	area	untested	101.650	-153.580	-2.737	-204.979	139.551	-7.031	2	26	89.184	-139.027	0.33		menu	
2026-06-21 19:37:40	start	239	Windurst Waters zone line	area	untested	101.650	-153.580	-2.737	-204.979	139.551	-7.031	2	26	89.184	-139.027	0.33		menu	
2026-06-21 19:39:32	arrived	239	Windurst Waters zone line	area	untested	-204.019	140.020	-2.521	-204.979	139.551	-7.031	26	26	-204.979	139.551	2.55		arrival	Komomo 19; Four of Diamonds 20; Tales' Beginning 22; Juvillie 23
2026-06-21 20:40:19	start	238	Mog House entrance	area	untested	153.673	58.295	-2.622	160.000	-53.700	-2.650	2	11	136.000	56.000	1.79		menu	??? 7
2026-06-21 20:40:20	start	238	Mog House entrance	area	untested	153.673	58.295	-2.622	160.000	-53.700	-2.650	2	11	136.000	56.000	1.79		menu	??? 7
2026-06-21 20:40:20	start	238	Mog House entrance	area	untested	153.673	58.295	-2.622	160.000	-53.700	-2.650	2	11	136.000	56.000	1.79		menu	??? 7
2026-06-21 20:40:54	arrived	238	Mog House entrance	area	untested	157.881	-57.902	-4.368	160.000	-53.700	-2.650	11	11	160.000	-53.700	1.08		arrival	??? 22
2026-06-24 15:21:01	start	232	Mog House entrance	area	proven	-100.000	-125.000	-8.000	79.626	-135.184	-16.049	2	16	-82.045	-109.800	6.85		menu	Pieuje 5; Coullave 5; Avandale 6; Claidie 6; Marquie 9
2026-06-24 15:21:01	start	232	Mog House entrance	area	proven	-100.000	-125.000	-8.000	79.626	-135.184	-16.049	2	16	-82.045	-109.800	6.85		menu	Pieuje 5; Coullave 5; Avandale 6; Claidie 6; Marquie 9
2026-06-24 15:22:27	collision	232	Mog House entrance	area	proven	81.880	-127.305	-16.000	79.626	-135.184	-16.049	16	16	75.746	-131.619	0.00	7.50	Collision detected. You are not moving forward. Turn until the beacon moves off-center, then go forward. Clearance 0 yalm.	Answald 6; Phersula 7; Ancestry Moogle 9; Ambleon 14; Festive Moogle 14
2026-06-24 15:22:33	arrived	232	Mog House entrance	area	proven	81.857	-130.989	-16.000	79.626	-135.184	-16.049	16	16	75.543	-131.574	2.50		arrival	Phersula 3; Answald 6; Ancestry Moogle 11; Ambleon 12; A.M.A.N. Liaison 15
2026-06-24 15:23:03	start	232	Mog House entrance	area	proven	68.686	-134.837	-16.000	79.626	-135.184	-16.049	2	3	79.626	-135.184	0.22		menu	A.M.A.N. Liaison 3; Ambleon 4; Answald 10; Moogle 10; Greeter Moogle 10
2026-06-24 15:23:03	start	232	Mog House entrance	area	proven	68.686	-134.837	-16.000	79.626	-135.184	-16.049	2	3	79.626	-135.184	0.22		menu	A.M.A.N. Liaison 3; Ambleon 4; Answald 10; Moogle 10; Greeter Moogle 10
2026-06-24 15:23:18	arrived	232	Mog House entrance	area	proven	75.391	-135.946	-16.000	79.626	-135.184	-16.049	3	3	79.626	-135.184	3.12		arrival	Ambleon 4; Phersula 5; Answald 7; A.M.A.N. Liaison 9; Ancestry Moogle 14
